pairs,labels
` the bacchanal '' 3570 las vegas blvd. s '` las vegas '702/731 -7525` only in las vegas '449 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
` china grill ''60 w. 53rd st. '` new york '212/333 -7788american219 [SEP] ` mesa grill '' 102 fifth ave. '` new york city '212-807-7400southwestern47,0
` chez michel '' 804 northpoint '` san francisco '415/775 -7036french99 [SEP] ` chez michel '' 804 north point st. '` san francisco '415-775-7036californian99,1
` viva mercado \ 's '' 6182 w. flamingo rd. '` las vegas '702/871 -8826mexican451 [SEP] ` buzio \ 's in the rio '' 3700 w. flamingo rd. '` las vegas '702-252-7697seafood658,0
` virgil \ 's '' 152 w. 44th st. '` new york '' 212 / 921-9494 'american66 [SEP] ` island spice '' 402 w. 44th st. '` new york city '212-765-1737caribbean37,0
mikado' 3400 las vegas blvd. s '` las vegas '702/791 -7111asian446 [SEP] ` sterling brunch '' 3645 las vegas blvd. s. '` las vegas '702-739-4651eclectic673,0
` le jardin ''25 cleveland pl . near spring st. '` new york '212/343 -9599french288 [SEP] ` le bernardin '' 155 w. 51st st. '` new york city '212-489-1515seafood41,0
` des alpes '' 732 broadway '` san francisco '415/788 -9900french468 [SEP] ` peter luger steak house '' 178 broadway 'brooklyn718-387-7400steakhouses637,0
` art \ 's delicatessen '' 12224 ventura blvd. '` studio city '818/762 -1221american1 [SEP] ` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818-788-3536` french bistro '3,0
` le perigord '' 405 e. 52nd st. '` new york '212/755 -6244french291 [SEP] march' 405 e. 58th st. '` new york city '212-754-6272` american ( new ) '46,0
` dining room ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700international90 [SEP] ` palm the ( atlanta ) '' 3391 peachtree rd. ne 'atlanta404-814-1955steakhouses709,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` coyote cafe ( las vegas ) '' 3799 las vegas blvd. s. '` las vegas '702-891-7349southwestern68,0
` ca \ ` brea '' 346 s. la brea ave. '` los angeles '213/938 -2863italian118 [SEP] ` pink \ 's famous chili dogs '' 709 n. la brea ave. 'la213-931-4223` hot dogs '586,0
` moose \ 's '' 1652 stockton st. '` san francisco '415/989 -7800mediterranean498 [SEP] ` rae \ 's '' 2901 pico blvd. '` santa monica '310-828-7937diners589,0
` masa \ 's '' 648 bush st. '` san francisco '415/989 -7154french106 [SEP] ` teresa \ 's ''80 montague st. 'queens718-520-2910polish647,0
petrossian' 182 w. 58th st. '` new york '212/245 -2214french52 [SEP] ` manhattan ocean club ''57 w. 58th st. '` new york city '212-371-7777seafood45,0
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` sterling brunch '' 3645 las vegas blvd. s. '` las vegas '702-739-4651eclectic673,0
` judson grill '' 152 w. 52nd st. '` new york '212/582 -5252american276 [SEP] ` virgil \ 's real bbq '' 152 w. 44th st. '` new york city '212-921-9494bbq66,0
` lanza restaurant '' 168 1st ave. between 10th and 11th sts . '` new york '212/674 -7014italian282 [SEP] ` thailand restaurant '' 106 bayard st. '` new york city '212-349-3132thai649,0
swingers' 8020 beverly blvd. '` los angeles '213/653 -5858american164 [SEP] ` jan \ 's family restaurant '' 8424 beverly blvd. 'la213-651-2866` coffee shops '557,0
` osteria al droge '' 142 w. 44th st. '` new york '212/944 -3643italian317 [SEP] ` island spice '' 402 w. 44th st. '` new york city '212-765-1737caribbean37,0
` restaurant katsu '' 1972 n. hillhurst ave. '` los angeles '213/665 -1891asian10 [SEP] katsu' 1972 hillhurst ave. '` los feliz '213-665-1891japanese10,1
` pinot bistro '' 12969 ventura blvd. '` los angeles '818/990 -0500french18 [SEP] ` sushi nozawa '' 11288 ventura blvd. '` studio city '818-508-7017japanese595,0
` pano \ 's and paul \ 's '' 1232 w. paces ferry rd. 'atlanta404/261 -3662international88 [SEP] ` hedgerose heights inn the '' 490 e. paces ferry rd. ne 'atlanta404-233-7673continental82,0
` canter \ 's '' 419 n. fairfax ave. '` los angeles '213/651 -2030 .american122 [SEP] ` carey \ 's '' 1021 cobb pkwy . se 'marietta770-422-8042hamburgers685,0
abbey' 163 ponce de leon ave. 'atlanta404/876 -8532international379 [SEP] majestic' 1031 ponce de leon ave. 'atlanta404-875-0276diners703,0
` le chardonnay '' 8284 melrose ave. '` los angeles '213/655 -8880french12 [SEP] patina' 5955 melrose ave. '` los angeles '213-467-1108californian16,0
bruno' 240 e. 58th st. '` new york '212/688 -4190italian195 [SEP] petrossian' 182 w. 58th st. '` new york city '212-245-2214russian52,0
` border grill '' 4th st. '` los angeles '310/451 -1655mexican116 [SEP] ` island spice '' 402 w. 44th st. '` new york city '212-765-1737caribbean37,0
` morton \ 's '' 8764 melrose ave. '` los angeles '310/276 -5205american148 [SEP] citrus' 6703 melrose ave. '` los angeles '213-857-0034californian6,0
petrossian' 182 w. 58th st. '` new york '212/245 -2214french52 [SEP] ` les celebrites '' 155 w. 58th st. '` new york city '212-484-5113` french ( classic ) '42,0
` pen & pencil '' 205 e. 45th st. '` new york '212/682 -8660american325 [SEP] ` shun lee palace '' 155 e. 55th st. '` new york city '212-371-8844chinese60,0
` mary mac \ 's tea room '' 224 ponce de leon ave. 'atlanta404/876 -1800southern86 [SEP] ` java jive '' 790 ponce de leon ave. 'atlanta404-876-6161` coffee shops '698,0
` border grill '' 4th st. '` los angeles '310/451 -1655mexican116 [SEP] ` jackson diner '' 37-03 74th st. 'queens718-672-1232indian616,0
` circus circus '' 2880 las vegas blvd. s '` las vegas '702/734 -0410buffets437 [SEP] ` morton \ 's of chicago ( las vegas ) '' 3200 las vegas blvd. s. '` las vegas '702-893-0703steakhouses667,0
` la folie '' 2316 polk st. '` san francisco '415/776 -5577french104 [SEP] ` swan oyster depot '' 1517 polk st. '` san francisco '415-673-1101seafood746,0
` hard rock cafe '' 8600 beverly blvd. '` los angeles '310/276 -7605american137 [SEP] ` koo koo roo '' 8393 w. beverly blvd. 'la213-655-9045chicken567,0
` pen & pencil '' 205 e. 45th st. '` new york '212/682 -8660american325 [SEP] ` sparks steak house '' 210 e. 46th st. '` new york city '212-687-4855steakhouses641,0
toulouse' b peachtree rd. 'atlanta404/351 -9533french92 [SEP] ` brasserie le coze '' 3393 peachtree rd. 'atlanta404-266-1440` french bistro '77,0
` horseradish grill '' 4320 powers ferry rd. 'atlanta404/255 -7277southern398 [SEP] ` carey \ 's corner '' 1215 powers ferry rd. 'marietta770-933-0909hamburgers686,0
` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818/788 -3536french3 [SEP] ` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818-788-3536` french bistro '3,1
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` brookhaven cafe '' 4274 peachtree rd. 'atlanta404-231-5907vegetarian682,0
` alley \ 's end '' 311 w. 17th st. '` new york '212/627 -8899american178 [SEP] yama' 122 e. 17th st. '` new york city '212-475-0969japanese654,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] ` spago ( las vegas ) '' 3500 las vegas blvd. s. '` las vegas '702-369-6300californian670,0
` jack \ 's '' 615 sacramento st. '` san francisco '415/986 -9854` old san francisco '485 [SEP] ` joe \ 's '' 1023 abbot kinney blvd. 'venice310-399-5811` american ( new ) '560,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] ` monte carlo '' 3145 las vegas blvd. s. '` las vegas '702-733-4524` french ( new ) '665,0
` cafe ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700` ext 6108 international '89 [SEP] toulouse' 293-b peachtree rd. 'atlanta404-351-9533` french ( new ) '92,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] ` monte carlo '' 3145 las vegas blvd. s. '` las vegas '702-733-4524` french ( new ) '665,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] ` palace court '' 3570 las vegas blvd. s. '` las vegas '702-731-7110` french ( new ) '70,0
lespinasse' 2 e. 55th st. '` new york '212/339 -6719american43 [SEP] lutece' 249 e. 50th st. '` new york city '212-752-2225` french ( classic ) '44,0
` cafe ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700` ext 6108 international '89 [SEP] ` la grotta '' 2637 peachtree rd. ne 'atlanta404-231-1368italian85,0
` bally \ 's big kitchen '' 3645 las vegas blvd. s '` las vegas '702/739 -4111buffets424 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
chiam' 160 e. 48th st. '` new york '212/371 -2323asian218 [SEP] ` jo jo '' 160 e. 64th st. '` new york city '212-223-5656` french bistro '38,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] abruzzi' 2355 peachtree rd. ne 'atlanta404-261-8186italian74,0
campanile' 624 s. la brea ave. '` los angeles '213/938 -1447american4 [SEP] ` pink \ 's famous chili dogs '' 709 n. la brea ave. 'la213-931-4223` hot dogs '586,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] 'em eril \ 's new orleans fish house '' 3799 las vegas blvd. s. '` las vegas '702-891-7374seafood659,0
` le montrachet '' 3000 w. paradise rd. '` las vegas '702/732 -5111continental69 [SEP] ` le montrachet bistro '' 3000 paradise rd. '` las vegas '702-732-5651` french bistro '69,1
chiam' 160 e. 48th st. '` new york '212/371 -2323asian218 [SEP] dawat' 210 e. 58th st. '` new york city '212-355-7555indian32,0
joss' 9255 sunset blvd. '` los angeles '310/276 -1886asian143 [SEP] ` fenix at the argyle '' 8358 sunset blvd. '` w. hollywood '213-848-6677` french ( new ) '7,0
` l \ ` osteria del forno '' 519 columbus ave. '` san francisco '415/982 -1124italian490 [SEP] ` caffe greco '' 423 columbus ave. '` san francisco '415-397-6261continental723,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] ` madame ching \ 's '' 3300 las vegas blvd. s. '` las vegas '702-894-7111asian662,0
` circus circus '' 2880 las vegas blvd. s '` las vegas '702/734 -0410buffets437 [SEP] ` palace court '' 3570 las vegas blvd. s. '` las vegas '702-731-7110` french ( new ) '70,0
ipanema'13 w. 46th st. '` new york '212/730 -5848` latin american '271 [SEP] aquavit'13 w. 54th st. '` new york city '212-307-7311scandinavian24,0
` caffe bondi ristorante '' 7 w. 20th st. '` new york '212/691 -8136italian212 [SEP] ` gramercy tavern ''42 e. 20th st. '` new york city '212-477-0777` american ( new ) '36,0
` r.j. \ 's uptown kitchen & wine bar '' 870 n. highland ave. 'atlanta404/875 -7775american413 [SEP] ` uncle bill \ 's pancake house '' 1305 highland ave. '` manhattan beach '310-545-5177diners599,0
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` yoyo tsumami bistro '' 1611 post st. '` san francisco '415/922 -7788french530 [SEP] postrio' 545 post st. '` san francisco '415-776-7825californian109,0
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` palace court '' 3570 las vegas blvd. s. '` las vegas '702-731-7110` french ( new ) '70,0
` le marais '' 150 w. 46th st. '` new york '212/869 -0900american290 [SEP] ` virgil \ 's real bbq '' 152 w. 44th st. '` new york city '212-921-9494bbq66,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
` coyote cafe '' 3799 las vegas blvd. s '` las vegas '702/891 -7349southwestern68 [SEP] moongate' 3400 las vegas blvd. s. '` las vegas '702-791-7352chinese666,0
` california culinary academy '' 625 polk st. '` san francisco '415/771 -3500french463 [SEP] ` wa-ha-ka oaxaca mexican grill '' 2141 polk st. '` san francisco '415-775-1055mexican752,0
` china grill ''60 w. 53rd st. '` new york '212/333 -7788american219 [SEP] seryna'11 e. 53rd st. '` new york city '212-980-9393japanese59,0
` margarita \ 's mexican cantina '' 3120 las vegas blvd. s '` las vegas '702/794 -8200mexican444 [SEP] ` madame ching \ 's '' 3300 las vegas blvd. s. '` las vegas '702-894-7111asian662,0
` monkey bar ''60 e. 54th st. '` new york '212/838 -2600american308 [SEP] ` jo jo '' 160 e. 64th st. '` new york city '212-223-5656` french bistro '38,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` ritz-carlton dining room ( buckhead ) '' 3434 peachtree rd. ne 'atlanta404-237-2700` american ( new ) '90,0
` chin \ 's '' 3200 las vegas blvd. s '` las vegas '702/733 -8899asian67 [SEP] ` monte carlo '' 3145 las vegas blvd. s. '` las vegas '702-733-4524` french ( new ) '665,0
` masa \ 's '' 648 bush st. '` san francisco '415/989 -7154french106 [SEP] ` masa \ 's '' 648 bush st. '` san francisco '415-989-7154` french ( new ) '106,1
` pacific dining car '' 6th st. '` los angeles '213/483 -6000american153 [SEP] ` ti couz '' 3108 16th st. '` san francisco '415-252-7373french748,0
` hayes street grill '' 320 hayes st. '` san francisco '415/863 -5545seafood478 [SEP] ` second street grill '' 200 e. fremont st. '` las vegas '702-385-6277` pacific rim '71,0
abbey' 163 ponce de leon ave. 'atlanta404/876 -8532international379 [SEP] ` mary mac \ 's tea room '' 224 ponce de leon ave. 'atlanta404-876-1800southern/soul86,0
` le chardonnay '' 8284 melrose ave. '` los angeles '213/655 -8880french12 [SEP] ` le chardonnay ( los angeles ) '' 8284 melrose ave. '` los angeles '213-655-8880` french bistro '12,1
` la reserve '' 4 w. 49th st. '` new york '212/247 -2993french281 [SEP] ` island spice '' 402 w. 44th st. '` new york city '212-765-1737caribbean37,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` morton \ 's of chicago ( las vegas ) '' 3200 las vegas blvd. s. '` las vegas '702-893-0703steakhouses667,0
` coyote cafe '' 3799 las vegas blvd. s '` las vegas '702/891 -7349southwestern68 [SEP] ` spago ( las vegas ) '' 3500 las vegas blvd. s. '` las vegas '702-369-6300californian670,0
helmand' 430 broadway '` san francisco '415/362 -0641` greek and middle eastern '479 [SEP] montrachet' 239 w. broadway '` new york city '212-219-2777` french bistro '49,0
` yujean kang \ 's gourmet chinese cuisine ''67 n. raymond ave. '` los angeles '818/585 -0855asian22 [SEP] ` yujean kang \ 's ''67 n. raymond ave. 'pasadena818-585-0855chinese22,1
` broadway deli '' 3rd st. promenade '` santa monica '310/451 -0616american117 [SEP] ` benita \ 's frites '' 1433 third st. promenade '` santa monica '310-458-2889` fast food '538,0
` fleur de jour '' 348 e. 62nd st. '` new york '212/355 -2020` coffee bar '245 [SEP] ` fleur de lys '' 777 sutter st. '` san francisco '415-673-7779` french ( new ) '100,0
fenix' 8358 sunset blvd. west 'hollywood213/848 -6677american7 [SEP] ` duke \ 's '' 8909 sunset blvd. '` w. hollywood '310-652-3100` coffee shops '551,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` ritz-carlton cafe ( buckhead ) '' 3434 peachtree rd. ne 'atlanta404-237-2700` american ( new ) '89,0
` second avenue deli '' 156 2nd ave. at 10th st. '` new york '212/677 -0606delicatessen58 [SEP] ` second avenue deli '' 156 second ave. '` new york city '212-677-0606delis58,1
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` coyote cafe ( las vegas ) '' 3799 las vegas blvd. s. '` las vegas '702-891-7349southwestern68,0
toulouse' b peachtree rd. 'atlanta404/351 -9533french92 [SEP] ` la grotta '' 2637 peachtree rd. ne 'atlanta404-231-1368italian85,0
` restaurant ritz-carlton atlanta '' 181 peachtree st. 'atlanta404/659 -0400continental91 [SEP] frijoleros' 1031 peachtree st. ne 'atlanta404-892-8226tex-mex692,0
'21 club ''21 w. 52nd st. '` new york '212/582 -7200american23 [SEP] ` four seasons ''99 e. 52nd st. '` new york city '212-754-9494` american ( new ) '34,0
` victor \ 's cafe ''52 236 w. 52nd st. '` new york '212/586 -7714` latin american '371 [SEP] '21 club ''21 w. 52nd st. '` new york city '212-582-7200` american ( new ) '23,0
posto' 14928 ventura blvd. '` sherman oaks '818/784 -4400italian156 [SEP] ` sushi nozawa '' 11288 ventura blvd. '` studio city '818-508-7017japanese595,0
` coyote cafe '' 3799 las vegas blvd. s '` las vegas '702/891 -7349southwestern68 [SEP] ` morton \ 's of chicago ( las vegas ) '' 3200 las vegas blvd. s. '` las vegas '702-893-0703steakhouses667,0
tillerman' 2245 e. flamingo rd. '` las vegas '702/731 -4036seafood73 [SEP] ` buzio \ 's in the rio '' 3700 w. flamingo rd. '` las vegas '702-252-7697seafood658,0
` luna si '' 1931 peachtree rd. 'atlanta404/355 -5993continental405 [SEP] ` georgia grille '' 2290 peachtree rd. 'atlanta404-352-3517southwestern81,0
` morton \ 's '' 8764 melrose ave. '` los angeles '310/276 -5205american148 [SEP] patina' 5955 melrose ave. '` los angeles '213-467-1108californian16,0
mikado' 3400 las vegas blvd. s '` las vegas '702/791 -7111asian446 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` kabuto sushi '' 5116 geary blvd. '` san francisco '415/752 -5652asian486 [SEP] ` khan toke thai house '' 5937 geary blvd. '` san francisco '415-668-6654thai103,0
valentino' 3115 pico blvd. '` santa monica '310/829 -4313italian21 [SEP] valentino' 3115 pico blvd. '` santa monica '310-829-4313italian21,1
` locanda veneta '' 3rd st. '` los angeles '310/274 -1893italian13 [SEP] ` locanda veneta '' 8638 w. third st. '` los angeles '310-274-1893italian13,1
` veni vidi vici ''41 14th st. 'atlanta404/875 -8424italian93 [SEP] ` bobby & june \ 's kountry kitchen '' 375 14th st. 'atlanta404-876-3872southern/soul680,0
petrossian' 182 w. 58th st. '` new york '212/245 -2214french52 [SEP] dawat' 210 e. 58th st. '` new york city '212-355-7555indian32,0
vong' 200 e. 54th st. '` new york '212/486 -9592american373 [SEP] ` jo jo '' 160 e. 64th st. '` new york city '212-223-5656` french bistro '38,0
` sign of the dove '' 1110 3rd ave. at 65th st. '` new york '212/861 -8080american61 [SEP] ` sign of the dove '' 1110 third ave. '` new york city '212-861-8080` american ( new ) '61,1
` jewel of india ''15 w. 44th st. '` new york '212/869 -5544asian273 [SEP] aquavit'13 w. 54th st. '` new york city '212-307-7311scandinavian24,0
` smith & wollensky '' 201 e. 49th st. '` new york '212/753 -1530american62 [SEP] ` wollensky \ 's grill '' 205 e. 49th st. '` new york city '212-753-0444steakhouses653,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] ` coyote cafe ( las vegas ) '' 3799 las vegas blvd. s. '` las vegas '702-891-7349southwestern68,0
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] ` buccaneer bay club '' 3300 las vegas blvd. s. '` las vegas '702-894-7350continental657,0
` taste of new orleans '' 889 w. peachtree st. 'atlanta404/874 -5535southern421 [SEP] ` alon \ 's at the terrace '' 659 peachtree st. 'atlanta404-724-0444sandwiches676,0
` cafe claude '' 7 claude la . '` san francisco '415/392 -3505french97 [SEP] ` cafe claude '' 7 claude ln . '` san francisco '415-392-3505` french bistro '97,1
vong' 200 e. 54th st. '` new york '212/486 -9592american373 [SEP] ` wollensky \ 's grill '' 205 e. 49th st. '` new york city '212-753-0444steakhouses653,0
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` l \ ` orangerie '' 903 n. la cienega blvd. '` los angeles '310/652 -9770french11 [SEP] ` arnie morton \ 's of chicago '' 435 s. la cienega blvd. '` los angeles '310-246-1501steakhouses0,0
` le colonial '' 8783 beverly blvd. '` los angeles '310/289 -0660asian144 [SEP] ` tommy \ 's '' 2575 beverly blvd. 'la213-389-9060hamburgers598,0
` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818/788 -3536french3 [SEP] ` art \ 's deli '' 12224 ventura blvd. '` studio city '818-762-1221delis1,0
` pinot bistro '' 12969 ventura blvd. '` los angeles '818/990 -0500french18 [SEP] ` mulberry st. '' 17040 ventura blvd. 'encino818-906-8881pizza580,0
bizou' 598 fourth st. '` san francisco '415/543 -2222french459 [SEP] fringale' 570 fourth st. '` san francisco '415-543-0573` french bistro '101,0
` pano \ 's and paul \ 's '' 1232 w. paces ferry rd. 'atlanta404/261 -3662international88 [SEP] ` pano \ 's & paul \ 's '' 1232 w. paces ferry rd. 'atlanta404-261-3662` american ( new ) '88,1
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
` planet hollywood '' 140 w. 57th st. '` new york '212/333 -7827american328 [SEP] ` cafe des artistes '' 1 w. 67th st. '` new york city '212-877-3500` french ( classic ) '27,0
` dante \ 's down the hatch buckhead '' 3380 peachtree rd. 'atlanta404/266 -1600continental393 [SEP] ` brookhaven cafe '' 4274 peachtree rd. 'atlanta404-231-5907vegetarian682,0
joss' 9255 sunset blvd. '` los angeles '310/276 -1886asian143 [SEP] ` spago ( los angeles ) '' 8795 sunset blvd. '` w. hollywood '310-652-4025californian20,0
` jewel of india ''15 w. 44th st. '` new york '212/869 -5544asian273 [SEP] ` island spice '' 402 w. 44th st. '` new york city '212-765-1737caribbean37,0
bruno' 240 e. 58th st. '` new york '212/688 -4190italian195 [SEP] ` sparks steak house '' 210 e. 46th st. '` new york city '212-687-4855steakhouses641,0
ciboulette' 1529 piedmont ave. 'atlanta404/874 -7600french79 [SEP] ` ciboulette restaurant '' 1529 piedmont ave. 'atlanta404-874-7600` french ( new ) '79,1
` dining room ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700international90 [SEP] ` brasserie le coze '' 3393 peachtree rd. 'atlanta404-266-1440` french bistro '77,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] ` steakhouse the '' 128 e. fremont st. '` las vegas '702-382-1600steakhouses671,0
