pairs,labels
"Sidonie Smith 816628831 9780816628834 320 January 2nd 2002 Univ Of Minnesota Press Julia   Watson Reading Autobiography: A Guide for Interpreting Life Narratives [SEP] Sidonie Ann Smith 9780472068142 496 12/20/02 University of Michigan Press Interfaces: Women, Autobiography, Image, Performance",0
"Robert Maiorano 983687803 9780983687801 174 November 1st 2011 Aperture Press Worlds Apart: The Autobiography of a Dancer from Brooklyn [SEP] Robert Maiorano 9780983687801 174 11/1/11 Aperture Press, LLC Worlds Apart: The Autobiography of a Dancer from Brooklyn",1
"Mortimer J. Adler 25004905 9780025004900 363 Jul-77 MacMillan Publishing Company (NYC) Philosopher at Large: An Intellectual Autobiography [SEP] Mortimer Jerome Adler 9780025004900 349 8/1/77 Macmillan Publishing Company, Incorporated Philosopher at Large: An Intellectual Autobiography",1
"Benjamin Franklin 1616405511 9781616405519 320 November 1st 2011 Cosimo Classics The Autobiography of Benjamin Franklin Including Poor Richard's Almanac, and Familiar Letters [SEP] Benjamin Franklin: 1757-1790 9781596985759 480 7/1/07 Regnery Publishing The The Compleated Autobiography",0
"George Dewey 870210289 9780870210280 297 April 1st 1987 US Naval Institute Press Autobiography of George Dewey, Admiral of the Navy [SEP] George Dewey 9781330247976 410 5/21/15 FB &amp;c Ltd Autobiography of George Dewey: Admiral of the Navy (Classic Reprint)",0
"David J. Carlson 252072669 9780252072666 232 November 22nd 2005 University of Illinois Press Sovereign Selves: American Indian Autobiography and the Law [SEP] David K. Guthrie and Charles J. Guthrie [microform] 2940028998348 Toronto : Belford Autobiography of Thomas Guthrie, D.D. And Memoir / [edited]",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman The Autobiography and Other Writings [SEP] Benjamin Franklin 2940017484579 Philadelphia : J.B. Lippincott ; London : Trbner &amp; Co Autobiography of Benjamin Franklin : edited from his manuscript, with notes and an introduction",0
"Herbert Spencer 0 An Autobiography, Vols 1-2 [SEP] Spencer Herbert 1820-1903 9781314499100 606 6/23/13 HardPress Publishing An Autobiography Volume 1",0
"Mike Ditka 933893078 9780933893078 0 May 31st 1982 Bonus Books Don Pierson Ditka, An Autobiography [SEP] Mike Ditka Don Pierson 9780933893382 271 7/1/86 Bonus Books, Inc. Ditka: An Autobiography",1
"Charles H. Spurgeon 1146755325 9781146755320 390 March 7th 2010 Nabu Press Susannah Spurgeon Joseph Harrald The Autobiography of Charles H. Spurgeon: 1854-1860 [SEP] Charles Haddon H. Spurgeon 9780340577783 Hodder &amp; Stoughton, Ltd. Autobiography of C. H. Spurgeon",0
G.K. Chesterton 1586170716 9781586170714 336 April 30th 2006 Ignatius Press Randall Paine The Autobiography of G. K. Chesterton [SEP] G. K. Chesterton 9781586170714 336 4/1/06 Ignatius Press The Autobiography of G. K. Chesterton,1
Stephen  Brennan 1620873648 9781620873649 448 January 2nd 2013 Skyhorse Publishing An Autobiography of Jack London [SEP] Stephen Brennan 9781629141367 288 5/6/14 Skyhorse Publishing An Autobiography of John Muir,0
"Bertrand Russell 671203584 9780671203580 376 October 27th 1969 Littl The Autobiography of Bertrand Russell 1914-44 [SEP] Bertrand Russell 9780203864999 768 9/1/09 Taylor &amp; Francis, Inc. Autobiography",0
Booker T. Washington 133 Up from Slavery: an autobiography [SEP] Booker T. Washington 9780806521831 330 1/28/01 Kensington Up From Slavery: The Autobiography Of Booker T. Washington: Aun Autobiography,0
"Graham Roumieu 091639784X 9780916397845 44 March 1st 2003 Manic D Pres In Me Own Words: The Autobiography of Bigfoot (Bigfoot #1) [SEP] Graham Roumieu 9780916397845 44 3/10/03 Manic D Press, Inc. In Me Own Words: The Autobiography of Bigfoot",1
Teresa of vila 486475980 9780486475981 352 July 21st 2010 Dover Publications Autobiography of St. Teresa of Avila [SEP] St. Teresa of Avila 9780486475981 352 7/21/10 Dover Publications Autobiography of St. Teresa of Avila,1
"Mark Twain 46 2009 bibliolife Mark Twain's Burlesque Autobiography; and, First Romance [SEP] Mark Twain Grover Gardner 9781504637169 10/15/15 Blackstone Audio, Inc. Autobiography of Mark Twain, Vol. 3",0
"Peter Sallis 752881663 9780752881669 256 November 1st 2007 Orion Publishing Fading into the Limelight: The Autobiography [SEP] Peter Sallis 9781782197454 288 4/1/14 John Blake Publishing, Limited Summer Wine & Other Stories: My Autobiography",0
"William L. Andrews 130198455 9780130198457 231 October 19th 1992 Longman Publishing Group African-American Autobiography: A Collection of Critical Essays [SEP] William L. Andrews 9780252012228 368 6/1/86 University of Illinois Press To Tell A Free Story: The First Century Of Afro-American Autobiography, 1760-1865",0
"Daniel B. Shea 299116506 9780299116507 290 March 1st 1988 University of Wisconsin Press Spiritual Autobiography in Early America [SEP] Daniel B. Kellogg 2940023961163 Chase Autobiography of Dr. D. B. Kellogg: Or, Explanation of Clairvoyance ...",0
Antonin Raymond 804810443 9780804810449 328 1973 Tuttle Publishing Antonin Raymond: An Autobiography [SEP] Antonin Raymond 9780804810449 328 1/1/72 Tuttle Publishing Antonin Raymond: An Autobiography,1
Theodore Roosevelt 523 April 1st 2015 Chios Classics Autobiography of Theodore Roosevelt [SEP] Theodore Roosevelt 9781502958662 536 3/5/15 CreateSpace Publishing Theodore Roosevelt; an Autobiography,1
"Mark Twain 1441778403 9781441778406 0 November 15th 2010 Blackstone Audiobooks Harriet E. Smith Grover Gardner Autobiography of Mark Twain: The Complete and Authoritative Edition, Volume 1, Part 1 [SEP] Mark Twain 9781608427710 600 7/2/13 KRE Autobiography of Mark Twain - 100th Anniversary Edition",0
"Charles H. Spurgeon 851510760 9780851510767 562 December 1st 1962 Banner of Truth C. H. Spurgeon Autobiography: The Early Years, 1834-1859 [SEP] C. H. Spurgeon 9781433267093 2/1/13 Blackstone Audio, Inc. C. H. Spurgeon Autobiography, Vol. 2: The Full Harvest, 1860-1892",0
Chris J. Berry 1452022844 9781452022840 0 July 20th 2010 Authorhouse Sixty Psychic Years: Autobiography [SEP] J. Bill Berry 9780826208132 216 12/1/92 University of Missouri Press Home Ground: Southern Autobiography,0
Larry Rivers 1560253193 9781560253198 512 June 12th 2001 Da Capo Press Arnold Weinstein What Did I Do?: The Unauthorized Autobiography of Larry Rivers [SEP] Larry Rivers Arnold Weinstein 9780060190071 498 10/1/92 HarperCollins Publishers What Did I Do?: The Unauthorized Autobiography of Larry Rivers,0
"Mazo de la Roche 855948116 9780855948115 0 Ringing The Changes: An Autobiography [SEP] Jeanne-Marie de la Motte-Guyon 9780768498103 450 7/28/11 Destiny Image, Inc. Autobiography of Madame Guyon (Authentic Original Classic)",0
"Sandy Lyle 755314727 9780755314720 320 May 31st 2007 Headline Book Publishing Robert Philip Seve Ballesteros To the Fairway Born: The Autobiography [SEP] Sandy Lyle 9780755314720 320 5/31/07 Headline Book Publishing, Limited To the Fairway Born: The Autobiography",1
"Mark Twain 1113779543 9781113779540 158 September 22nd 2009 BiblioLife Is Shakespeare Dead? from My Autobiography [SEP] Mark Twain 9780766161375 376 6/28/03 Kessinger Publishing Company Mark Twain's Autobiography, Volume 2",0
"Benjamin Franklin 1883011531 9781883011536 816 October 6th 2005 Library of America J.A. Leo Lemay Autobiography, Poor Richard, and Later Writings (Library of America: Benjamin Franklin #2) [SEP] Benjamin Franklin 9780940450295 1632 1/28/87 Library of America Benjamin Franklin: Writings (The Autobiography, Poor Richard's Almanack, Bagatelles, Pamphlets, Essays, & Letters) (Library of America)",0
"Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain 9788026804529 5000 2/27/14 e-artnow Editions The Complete Works of Mark Twain: The Novels, short stories, essays and satires, travel writing, non-fiction, the complete letters, the complete speeches, and the autobiography of Mark Twain Mark Twain",0
"Jon E. Lewis 284 March 1st 2012 Robinson Rome: The Autobiography [SEP] Jon E. Lewis 9781849012638 300 7/30/09 Little, Brown Book Group World War II: The Autobiography",0
"Tony Visconti 7229453 9780007229451 400 April 28th 2008 HarperCollins UK Morrissey Tony Visconti: The Autobiography: Bowie, Bolan and the Brooklyn Boy [SEP] Tony Visconti 9780007343577 400 9/17/09 HarperCollins Publishers Tony Visconti: The Autobiography: Bowie, Bolan and the Brooklyn Boy",1
Booker T. Washington 202 July 28th 2015 Chios Classics Up From Slavery: An Autobiography [SEP] Booker T. Washington 9780806521831 330 1/28/01 Kensington Up From Slavery: The Autobiography Of Booker T. Washington: Aun Autobiography,0
One Direction 7596391 9780007596393 0 September 25th 2014 HarperCollins Publishers Ltd One Direction: Who We are: Our Official Autobiography [SEP] One Direction 9780007577316 352 9/25/14 HarperCollins UK One Direction: Who We Are: Our Official Autobiography,1
"Anna Cora Ogden 217686702 9780217686709 449 2009 General Books LLC Autobiography of an Actress (1854) [SEP] Anna Cora Ogden Mowatt Ritchie 2940026619948 Ticknor, Reed, and Fields Autobiography of an Actress; Or, Eight Years on the Stage",0
Thomas Henry Huxley 138 1909 Houghton Mifflin Autobiography and Selected Essays [SEP] Thomas Henry Huxley 9781406589436 144 2/15/08 Dodo Press Autobiography And Selected Essays,0
Margot Asquith 253 1936 Penguin The Autobiography of Margot Asquith. Volume Two [SEP] Asquith Margot Countess of 1864-1945 9781314130119 322 1/28/13 HardPress Publishing An Autobiography Volume 2,0
"Frank Lloyd Wright 764932438 9780764932434 561 January 1st 2005 Pomegranate Communications In Frank Lloyd Wright: An Autobiography [SEP] Frank Lloyd Wright 9780764932434 561 4/28/05 Pomegranate Art Books, Incorporated Frank Lloyd Wright: An Autobiography",1
"James R. Wright 1440177600 9781440177606 188 October 28th 2009 iUniverse FBI: Fidelity, Bravery, Integrity: An Autobiography [SEP] James R. Simmons Jr 9781551112725 498 4/10/07 Broadview Press Factory Lives: Four Nineteenth-Century Working-Class Autobiographies (1828-1850) / Edition 1",0
"William Starbuck Mayo 217228488 9780217228480 300 January 11th 2012 General Books Kaloolah; Or, Journeyings to the Djebel Kumri: An Autobiography of Jonathan Romer [SEP] William Starbuck Mayo 2940025492559 David Bogue Kaloolah, Or, Journeyings to the Djbel Kumri: An Autobiography of Jonathan Romer",0
"Nasir al-Din Tusi 1860645232 9781860645235 128 December 3rd 1999 I. B. Tauris Contemplation and Action: The Spiritual Autobiography of a Muslim Scholar: Nasir al-Din Tusi [SEP] Nasir al-Din Tusi 9781860645235 128 12/3/99 I. B.Tauris &amp; Company, Limited Contemplation and Action: The Spiritual Autobiography of a Shi'i Philosopher",1
"Alex  James 316027588 9780316027588 288 May 28th 2008 Littl Bit of a Blur: The Autobiography [SEP] Alex James 9780349119939 288 7/3/08 Little, Brown Book Group Bit of a Blur: The Autobiography",1
William Hale White 1458709345 9781458709349 0 January 1st 2006 ReadHowYouWant The Autobiography of Mark Rutherford [SEP] William Hale White Mark Rutherford Reuben Shapcott 9781298882561 220 8/21/15 Sagwan Press Mark Rutherford's Deliverance: Being the Second Part of His Autobiography,0
"Amelia E. Barr 781258634 9780781258630 0 March 1st 1993 Reprint Services Corporation All the Days of My Life: An Autobiography [SEP] Amelia E. Barr 2940148260394 1/15/14 Five Star Publishing, LLC All the Days of My Life : An Autobiography (Illustrated)",0
"Graeme Swann 416 October 13th 2011 Hodder Graeme Swann: The Breaks Are Off - My Autobiography: The Breaks Are Off - My Autobiography [SEP] Graeme Swann 9781444727395 432 10/13/11 Hodder &amp; Stoughton, Ltd. Graeme Swann: The Breaks Are Off - My Autobiography",1
"Mark Twain 520272781 9780520272781 776 October 5th 2013 University of California Press Benjamin Griffin Harriet E. Smith Autobiography of Mark Twain, Volume 2: The Complete and Authoritative Edition [SEP] Mark Twain Grover Gardner 9781504637169 10/15/15 Blackstone Audio, Inc. Autobiography of Mark Twain, Vol. 3",0
"Benjamin Franklin 1932531688 9781932531688 266 October 15th 2005 Entrepreneur Press Blaine McCormick John C. Bogle Ben Franklin: America's Original Entrepreneur, Franklin's Autobiography Adapted for Modern Times [SEP] Benjamin Franklin 9781330154151 260 6/24/15 FB &amp;c Ltd Life of Benjamin Franklin: On the Basis of His Autobiography (Classic Reprint)",0
Martineau Harriet Peterson Linda H 1460403142 9781460403143 745 May 14th 2014 Not Avail Autobiography [SEP] Maria Weston Chapman Harriet Martineau 2940019732739 Smith Elder Harriet Martineau's Autobiography,0
William Henry Jackson 1880397080 9781880397084 347 November 28th 1994 Patrice Press Time Exposure: The Autobiography of William Henry Jackson [SEP] Bernard Shaw (The life of William Henry Davies) 9788074849374 336 9/20/13 e-artnow ebooks The Autobiography of a Super-Tramp - With a preface,0
"Anthony Trollope 1594623198 9781594623196 336 August 29th 2006 Book Jungle Autobiography of Anthony Trollope [SEP] Anthony Trollope 9781297173226 234 2/18/15 Scholar's Choice An Autobiography, Volume II - Scholar's Choice Edition",0
W. Somerset Maugham 014018595X 9780140185959 200 November 1st 1992 Penguin Classics The Magician: Together with a Fragment of Autobiography [SEP] W. Somerset Maugham 9780140026689 208 8/31/78 Penguin Group (USA) Incorporated Magician: Together with a Fragment of Autobiography,0
"Charles H. Spurgeon 851510760 9780851510767 562 December 1st 1962 Banner of Truth C. H. Spurgeon Autobiography: The Early Years, 1834-1859 [SEP] Charles H Sage 2940027397470 Chicago : Free Methodist Publishing House Autobiography of Rev. Charles H. Sage : embracing an account of his pioneer work in Michigan, of the formation of the Canada Conference and of his labors in various states",0
Andrew Carnegie 0 October 18th 2010 Halcyon Press Ltd. The Autobiography of Andrew Carnegie [SEP] Andrew Carnegie 9781490572543 174 6/29/13 CreateSpace Independent Publishing Platform Autobiography of Andrew Carnegie,0
"Jon E. Lewis 762437359 9780762437351 578 October 13th 2009 Running Press World War II: The Autobiography [SEP] Jon E. Lewis 9781780337500 480 3/1/12 Little, Brown Book Group London: the Autobiography",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman The Autobiography and Other Writings [SEP] Benjamin Franklin 2940012753205 144 7/18/11 Five Star Publishing, LLC Franklin's Autobiography [Illustrated]",0
"Benjamin Franklin 0 John Woolman William Penn Harvard Classics Volume 1: The Autobiography of Benjamin Franklin; The Journal of John Woolman; Some Fruits of Solitude [SEP] Benjamin Franklin 2940026646487 Houghton, Mifflin and company The Autobiography of Benjamin Franklin and a Sketch of Franklin's Life from the Point where the ...",0
"Charles H. Spurgeon 0 November 6th 2013 www.DelmarvaPublications.com CHARLES SPURGEON - AN AUTOBIOGRAPHY [SEP] C. H. Spurgeon 9781433267093 2/1/13 Blackstone Audio, Inc. C. H. Spurgeon Autobiography, Vol. 2: The Full Harvest, 1860-1892",0
"Thomas Jefferson 115 December 14th 2009 Digireads.com The Autobiography of Thomas Jefferson [SEP] Thomas Jefferson 2940030532790 Washington, D.C. Issued under the auspices of the Thomas Jefferson Memorial Association Writings. Library ed., containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and private, now collected and published in their entirety for the first time, including al",0
"Greg Wallace 1409139212 9781409139218 320 February 1st 2014 Orion Publishing Life on a Plate: The Autobiography [SEP] Greg Wallace 9781409139218 320 2/1/14 Orion Publishing Group, Limited Life on a Plate: The Autobiography",1
Stephen Fry 375502645 9780375502644 366 May 25th 1999 Random House Moab Is My Washpot: An Autobiography (Memoir #1) [SEP] Stephen Fry 9781468300192 448 1/19/12 The Overlook Press The Fry Chronicles: An Autobiography,0
"Thomas Jefferson 115 December 14th 2009 Digireads.com The Autobiography of Thomas Jefferson [SEP] Thomas Jefferson 9781455415588 9/3/11 B&amp;R Samizdat Express Works of Thomas Jefferson, Including His Presidential Papers, Correspondence, and Autobiography",0
Will Rogers 891903305 9780891903307 410 December 1st 1976 Amereon Limited Donald Day The Autobiography of Will Rogers [SEP] Will Rogers 9780380002139 4/1/80 HarperCollins Publishers Autobiography of Will Rogers,0
William Lawrence 1847340687 9781847340689 264 June 20th 2006 Naval & Military Press George Nugent-Bankes Autobiography of Sergeant William Lawrence. a Hero of the Peninsular and Waterloo Campaigns. [SEP] William Lawrence 9781631826450 152 10/28/14 Lushena Books The Autobiography of Sergeant William Lawrence,0
"Booker T. Washington 233 October 8th 2013 Heraklion Press An Autobiography: The Story of My Life and Work [SEP] Booker T. Washington 9781627557863 148 6/10/15 Wilder Publications, Inc. Up from Slavery: An Autobiography",0
"Conway Moncure Daniel 5518952716 9785518952713 504 January 1st 2014 Book on Demand Ltd. Autobiography [SEP] Moncure Daniel Conway 9781407711294 422 1/10/12 HardPress Publishing Autobiography, Memories and Experiences of Moncure Daniel Conway: With Two Portraits Volume 1",0
"Thomas Jefferson 0 Works of Thomas Jefferson. Including The Jefferson Bible, Autobiography and The Writings of Thomas Jefferson (Illustrated), with Notes on Virginia, Parliamentary ... more. [SEP] Thomas Jefferson 9781607783091 1/1/10 MobileReference Autobiography of Thomas Jefferson",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman The Autobiography and Other Writings [SEP] Benjamin Franklin 9781297613395 326 8/9/15 Andesite Press The Autobiography of Benjamin Franklin, Poor Richard's Almanac, and Other Papers",0
Theodore Roosevelt 1604596198 9781604596199 696 January 4th 2009 Wilder Publications Bully! Three Autobiographies by Theodore Roosevelt [SEP] Theodore Roosevelt 2940013239296 10/30/11 Seven Treasures Publications The Autobiography of Theodore Roosevelt,0
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin 2940012259776 2/27/11 Robin Michell THE AUTOBIOGRAPHY OF BENJAMIN FRANKLIN,0
Theodore Roosevelt 0 General Press The Autobiography of Theodore Roosevelt [SEP] Theodore Roosevelt 9781931082655 864 10/28/04 Library of America The Rough Riders and An Autobiography,0
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin 9780312404154 208 4/2/03 Bedford/St. Martin's Autobiography of Benjamin Franklin: with Related Documents / Edition 2,0
Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain 2940011938245 10/1/10 Baxter St. Mark Twain's Autobiography,0
Dnal g Cusack 304 Come What May: The Autobiography [SEP] Dnal g Cusack 9780141959788 10/21/09 Penguin UK Come What May: The Autobiography,1
"Herbert Spencer 0 An Autobiography, Vols 1-2 [SEP] Spencer Herbert 1820-1903 9781314499094 628 6/23/13 HardPress Publishing An Autobiography Volume 2",0
"Riccardo Muti 847837246 9780847837243 244 September 6th 2011 Rizzoli Ex Libris Marco Grondona Riccardo Muti: An Autobiography: First the Music, Then the Words [SEP] Riccardo Muti 9780847837458 9/6/11 Rizzoli Riccardo Muti",0
Earl W. Thomas 1861761562 9781861761569 0 The Autobiography Of A Seaman [SEP] Thomas W. Henry 9780878056903 128 5/1/94 University Press of Mississippi From Slavery to Salvation: The Autobiography of Rev. Thomas W. Henry of the A. M. E. Church,0
David  Rees 1870188195 9781870188197 257 December 31st 1992 Third House Not For Your Hands: An Autobiography [SEP] David Rees 9781870188197 257 1/1/92 Lpc Inbook Not for Your Hands; An Autobiography,1
Brian Epstein 876501692 9780876501696 0 Pierian Press A Cellarful of Noise: The Autobiography of the Man Who Made the Beatles [SEP] Brian Epstein 9780285640252 132 5/1/11 Souvenir Press A Cellarful of Noise,0
William C. Spengemann 300024738 9780300024739 0 Forms of Autobiography [SEP] WILLIAM C. ONYEBEKE 9781465319388 195 1/27/10 Xlibris US THE WOODCHOPPER: An African Cultural Autobiography,0
"Mark Twain 704 October 2nd 1990 Gramercy Mark Twain: Selected Works, Deluxe Edition (Burlesque Autobiography/the Prince) [SEP] Mark Twain 2940016310794 2/13/13 Unforgotten Classics Autobiography of Mark Twain, the authentic original version",0
Theodore Roosevelt 523 April 1st 2015 Chios Classics Autobiography of Theodore Roosevelt [SEP] Theodore TEDDY ROOSEVELT [Winner of the Nobel Prize] Nook Edition (Part I of the Best Presidents Series incl. George Washington Abraham Lincoln) NOOKBook 2940013017061 12/19/12 Great American Presidents Biographies THE GREATEST AMERICAN PRESIDENT: THE AUTOBIOGRAPHY OF THEODORE ROOSEVELT (Worldwide Bestseller),0
"Benjamin Franklin 1616405511 9781616405519 320 November 1st 2011 Cosimo Classics The Autobiography of Benjamin Franklin Including Poor Richard's Almanac, and Familiar Letters [SEP] Benjamin Franklin 9781297173585 248 2/18/15 Scholar's Choice The Autobiography and Essays - Scholar's Choice Edition",0
"W. E. Woodward 0 Gift of Life: An Autobiography [SEP] W. E. B. Du Bois 9780717802340 448 6/1/68 International Publishers Company, Incorporated The Autobiography of W. E. B. Du Bois: A Soliloquy on Viewing My Life from the Last Decade of Its First Century",0
"Bill Bruford 353 March 1st 2009 Jawbone Press Bill Bruford: The Autobiography [SEP] Bill Bruford 9781905792436 320 4/7/13 Foruli Limited Bill Bruford: The Autobiography. Yes, King Crimson, Earthworks and More.",0
"William F. Milliken 837613485 9780837613482 683 May 1st 2007 Bentley Publishers Equations of Motion: Adventure, Risk, and Innovation: The Engineering Autobiography of William F. Milliken [SEP] William F. Buckley Jr. 9780307803023 336 10/5/11 The Crown Publishing Group Nearer, My God",0
Natalie M. Rosinsky 756535255 9780756535254 64 January 1st 2008 Compass Point Books Write Your Own Autobiography [SEP] Natalie M. Rosinsky 9780756535254 24 1/28/08 Capstone Press Write Your Own Autobiography,1
St. Therese of Lisieux 1497412226 184 March 21st 2014 CreateSpace Independent Publishing Platform Catholic Book Club The Story of a Soul: The Autobiography of St. Therese of Lisieux (annotated) [SEP] St Therese of Liseaux 9781507779590 106 1/31/15 CreateSpace Publishing The Story of a Soul - The Autobiography of St Therese of Liseaux,0
Teresa of vila 354 March 6th 2012 Dover Publications Autobiography of St. Teresa of Avila (Dover Books on Western Philosophy) [SEP] St. Teresa of Avila 9780486475981 352 7/21/10 Dover Publications Autobiography of St. Teresa of Avila,1
