pairs,labels
"772 2900 W. Belmont Avenue, Chicago Kuma's Corner (773) 604-8769 [SEP] 734 60618 2900 W Belmont Ave Kumas Corner",(773) 604-8769
"977 Five Guys Burgers and Fries (608) 255-2520 517 State St., Madison, WI [SEP] 129 Alan Koa Salon & Spa (608) 284-1956 202 State St, Madison, WI 53703",0
"1639 2304 Victory Park Lane, Dallas Medina Oven & Bar (214) 979-0003 [SEP] 1483 75219 665 High Market St Naga Thai Kitchen & Bar",(214) 953-0023
"6306 35 Avenue Of The Americas, New York AOA Bar and Grill (212) 925-1600 [SEP] 3420 10013 71 N Moore St Smith and Mills",(212) 226-2515
5072 6413 University Ave. Sonic Drive-in (608) 831-2633 [SEP] 2544 53562 604 E University Ave The Taco Bros,(608) 422-5075
"1679 Marrakesh Restaurant (608) 238-7111 5510 University Ave, Madison, WI [SEP] 3158 Marrakesh (608) 238-7111 5510 University Ave, Madison, WI 53705",1
"6 4632 N. Rockwell Street, Chicago Rockwell's Neighborhood Grill (773) 509-1871 [SEP] 728 60625 3658 W Lawrence Ave T & B Grill",(773) 961-7016
"2504 Subway (608) 441-6887 2850 University Ave, Madison, WI [SEP] 1482 Don the Car Care Man (608) 467-0602 2008 University Ave, Madison, WI 53726",0
"2989 Yu Chun Chic Naeng Myun (213) 382-3815 3185 W Olympic Blvd, Los Angeles, CA [SEP] 5839 Yu Chun Chic Naeng Myun (213) 382-3815 3185 W Olympic Blvd, Los Angeles, CA 90006",1
"543 Chez Nanou (608) 283-4266 805 Williamson St, Madison, WI [SEP] 4407 Sali C.'s review of Lao Laan (608) 280-0104 1146 Williamson St, Madison, WI 53703",0
"1872 Noodles & Company (608) 829-0202 7050 Mineral Point Rd, Madison, WI [SEP] 3576 Noodles & Company (608) 829-0202 7050 Mineral Point Rd and Gammon Rd, Madison, WI 53717",1
3185 8948 Santa Monica Blvd Pump Restaurant (310) 657-7867 [SEP] 1636 90069 4959 Santa Monica Blvd DeSano Pizza Bakery,(323) 913-7000
"161 Atomic Wings (212) 760-9090 528 9th Avenue, New York, NY, NY [SEP] 5843 Yum Yum Bangkok (212) 262-7244 650 9th Ave, New York, NY 10036",0
"2735 The Meatball Shop (212) 257-6121 1462 2nd Avenue, New York, NY [SEP] 2809 Lan Larb (212) 889-1769 637 2nd Ave, New York, NY 10016",0
"1833 Nature's Bakery Cooperative (608) 257-3649 1019 Williamson St, Madison, WI [SEP] 2820 Lao Laan (608) 280-0104 1146 Williamson St, Madison, WI 53703",0
"151 Asiento (415) 829-3375 2730 21st Street, San Francisco, CA [SEP] 319 Asiento (415) 829-3375 2730 21st St, San Francisco, CA 94110",1
"2697 The Cricketers Arms (212) 619-5550 57 Murray Street, New York, NY [SEP] 4531 Shake Shack (646) 545-4600 215 Murray St, New York, NY 10282",0
"2847 Umami Ramen & Dumpling Bar (608) 819-6319 923 Williamson St., Madison, WI [SEP] 4254 Ricks Olde Gold (608) 257-7280 1314 Williamson St Frnt, Madison, WI 53703",0
"1428 Kit Kat Lounge and Supper Club (773) 525-1111 3700 N. Halsted Street, Chicago, IL [SEP] 2596 Karyns Fresh Corner Raw (312) 255-1590 1901 N Halsted St, Chicago, IL 60614",0
"2878 Villa Dolce (608) 833-0033 1828 Parmenter St, Middleton, WI [SEP] 5634 Villa Dolce (608) 833-0033 1828 Parmenter St, Middleton, WI 53562",1
"1706 6130 Greenville Avenue, Suite 100, Dallas Japanese Cafe Tampopo (214) 378-7676 [SEP] 1455 75206 1811 Greenville AveSte 145 Qariah Lebanese Restaurant & Lounge",(214) 826-4444
"2192 Quickly (415) 665-3090 2116 Irving Street, San Francisco, CA [SEP] 5845 Yummy Yummy (415) 566-4722 1015 Irving St, San Francisco, CA 94122",0
"1178 Harold's Chicken Shack (608) 819-8010 707 S. Gammon Rd, Madison, WI [SEP] 1040 Chang Jiang Chinese Restaurant (608) 278-1818 646 S Gammon Rd, Madison, WI 53719",0
"2466 St. Vincent (415) 285-1200 1270 Valencia Street, San Francisco, CA [SEP] 3913 Pica Pica Arepa Kitchen (415) 400-5453 401 Valencia St, San Francisco, CA 94103",0
2825 8474 Melrose Ave Lucques (323) 655-6277 [SEP] 1670 90069 5732 Melrose Ave Osteria Mamma,(323) 284-7060
3793 9749 Santa Monica Blvd Da Pasquale (310) 859-3884 [SEP] 2373 90210 5706 Santa Monica Blvd Baroo,(323) 819-4344
"1428 Kit Kat Lounge and Supper Club (773) 525-1111 3700 N. Halsted Street, Chicago, IL [SEP] 5254 The Mid (312) 265-3990 306 N Halsted St, Chicago, IL 60661",0
3243 7302 Melrose Ave The Darkroom (323) 931-3800 [SEP] 1985 90048 5125 Melrose Ave La Fonda Antioquena,(323) 957-5164
"1894 3012 N Henderson Avenue, Dallas Velvet Taco (214) 823-8358 [SEP] 1415 75206 2912 N Henderson Ave The Porch",(214) 828-2916
"6906 18 Bedford Avenue, Brooklyn Five Leaves (718) 383-5345 [SEP] 3319 11222 18 Bedford Ave Five Leaves",(718) 383-5345
"2846 Umami Food Cart (608) 819-6319 700 State St, Madison, WI [SEP] 129 Alan Koa Salon & Spa (608) 284-1956 202 State St, Madison, WI 53703",0
"334 Blowin' Smoke Barbeque (608) 215-0069 1336 Montondon Avenue, Waunakee, WI [SEP] 642 Blowin' Smoke BBQ (608) 215-0069 1336 Montondon Ave, Waunakee, WI 53597",1
1954 2114 Greenville Avenue Mudsmith (214) 821-7300 [SEP] 803 75206 2815 Greenville Ave Terillis Restaurant and Bar,(214) 827-3993
"1784 Mom's Old Recipe (773) 467-1009 5760 N. Milwaukee Avenue, Chicago, IL [SEP] 227 Angie M.'s review of Small Cheva 1445980000000 1732 N Milwaukee Ave, Chicago, IL 60647",0
"2933 Wildberry Pancakes & Cafe (312) 938-9777 130 E. Randolph Street, Chicago, IL [SEP] 5752 Wildberry Pancakes and Cafe (312) 938-9777 130 E Randolph St, Chicago, IL 60601",1
"785 Dotty Dumpling's Dowry (608) 259-0000 317 N Frances St, Madison, WI [SEP] 3556 Nitty Gritty Birthday Bar (608) 251-2521 223 N Frances St, Madison, WI 53703",0
"2432 Son of a Gun Restaurant (323) 782-9033 8370 W 3rd St, Los Angeles, CA [SEP] 1378 Dan Sung Sa (213) 487-9100 3317 W 6th St, Los Angeles, CA 90020",0
"2348 Sardine (608) 441-1600 617 Williamson St, Madison, WI [SEP] 4407 Sali C.'s review of Lao Laan (608) 280-0104 1146 Williamson St, Madison, WI 53703",0
"1806 Mr. Pizza (213) 625-0077 350 E 1st St, Los Angeles, CA [SEP] 3221 Men Oh Tokushima Ramen (213) 687-8485 456 E 2nd St, Los Angeles, CA 90012",0
"1630 Mad City Frites (608) 204-6150 320 State St, Madison, WI [SEP] 3056 Mad City Crabhouse 1445980000000 122 State St, Madison, WI 53774",0
5026 1010 Enterprise Dr Draft House Bar & Restaurant (608) 848-3158 [SEP] 3035 53593 950 Kimball Ln Grays Tied House,(608) 845-2337
"870 El Pollo Loco (323) 665-1333 3925 W Sunset Blvd, Los Angeles, CA [SEP] 2952 Local (323) 662-4740 2943 W Sunset Blvd, Los Angeles, CA 90026",0
"1889 Novela (415) 896-6500 662 Mission Street, San Francisco, CA [SEP] 4843 Super Duper Burgers (415) 882-1750 783 Mission St, San Francisco, CA 94103",0
"1919 6050 Greenville Avenue, Dallas Humperdinks Restaurant & Brewpub (214) 368-6597 [SEP] 1384 75206 7050 Greenville Ave Enchiladas",(214) 363-8969
"1847 New Fortune Dim Sum And Cafe (415) 399-1511 811 Stockton Street, San Francisco, CA [SEP] 3507 New Golden Daisy (415) 392-0111 1041 Stockton St, San Francisco, CA 94108",0
3562 8535 Sunset Blvd Roppongi Asian Tapas Bar and Sushi (310) 289-0030 [SEP] 1668 90069 2943 W Sunset Blvd Local,(323) 662-4740
611 695 N. Milwaukee Avenue Cy's King Crab Oyster Bar & Grill (312) 280-8990 [SEP] 620 60642 401 N. Milwaukee Ave Black Iron Tavern,(312) 690-4000
"3472 4500 Los Feliz Blvd, Los Angeles MessHall (323) 660-6377 [SEP] 2153 90027 3000 Los Feliz Blvd The Griffin",(323) 644-0444
"4264 8738 W 3rd St, Los Angeles Jack n' Jill's Too (310) 858-4900 [SEP] 2041 90048 8738 W 3rd St Jack N Jills Too",(310) 858-4900
"39 ABC Seafood (213) 680-2887 205 Ord St, Los Angeles, CA [SEP] 250 AOC (310) 859-9859 8700 W 3rd St, Los Angeles, CA 90048",0
"5857 156 E 2nd Street, New York Supper (212) 477-7600 [SEP] 3536 10009 156 E 2nd St Supper",(212) 477-7600
"5874 68 Clinton Street, New York Pig And Khao (212) 920-4485 [SEP] 3278 10002 68 Clinton St Pig And Khao",(347) 704-2398
3693 8945 Santa Monica Blvd Saint Felix (310) 275-4428 [SEP] 1629 90069 5101 Santa Monica Blvd Spicy BBQ Restaurant,(323) 663-4211
"2715 The Green Owl Cafe (608) 285-5290 1970 Atwood Ave, Madison, WI [SEP] 2818 Lao Laan (608) 819-0140 2098 Atwood Ave, Madison, WI 53704",0
"5163 2540 University Ave, Madison Oliver's Public House (608) 819-8555 [SEP] 2683 53705 2540 University Ave Olivers Public House",(608) 819-8555
5559 5805 Monona Dr Silver Eagle Bar & Grill (608) 222-2843 [SEP] 2616 53716 4544 Monona Dr El Bolillo Bakery,(608) 819-6560
"2770 Three Dots and a Dash (312) 610-4200 435 N. Clark Street, Chicago, IL [SEP] 583 Bill D.'s review of Chez Delisay Cajun Cuisin (872) 806-0986 6621 N Clark St, Chicago, IL 60626",0
"1877 Nori (773) 292-9992 1393 N. Milwaukee Avenue, Chicago, IL [SEP] 4043 Pork & Mindys (844) 573-6737 1623 N Milwaukee Ave, Chicago, IL 60647",0
3951 8826 Melrose Avenue Craig's (310) 276-1900 [SEP] 1632 90069 5156 Melrose Ave Nue Studio & Cafe,(818) 314-3578
"392 Brocach Irish Pub (608) 255-2015 7 W Main St, Madison, WI [SEP] 1989 Good Food (608) 217-5227 33 E Main St, Madison, WI 53703",0
"1285 310 W. Adams Street, Chicago Rti Mediterranean Grill (312) 236-3500 [SEP] 558 60606 309 W Washington St Naf Naf Grill",(312) 251-9000
"4879 3717 S Dutch Mill Rd, Madison Toby's Supper Club (608) 222-6913 [SEP] 2414 53718 3717 S Dutch Mill Rd Tobys Supper Club",(608) 222-6913
"29 9th Street Pizza (213) 627-7798 231 E 9th St, Los Angeles, CA [SEP] 2118 Han Bat Sul Lung Tang (213) 383-9499 4163 W 5th St, Los Angeles, CA 90020",0
"5139 7345 Mineral Point Rd, Madison Bonefish Grill (608) 827-5720 [SEP] 2555 53711 7345 Mineral Point Rd Bonefish Grill",(608) 827-5720
"2550 Swagat Restaurant (608) 836-9399 707 N High Point Rd, Madison, WI [SEP] 4878 Swagat (800) 601-7491 707 N High Point Rd, Madison, WI 53717",1
4870 121 E Main St La Tolteca (608) 834-6142 [SEP] 3088 53590 239 E Main St Atlantis Taverna,(608) 837-5700
"714 32 N. Clark Street, Chicago Bridge House Tavern On The River (312) 644-0283 [SEP] 513 60654 353 W Hubbard St The Hampton Social",(312) 464-0500
"5082 3555 E Washington Ave, Madison Pedro's Mexican Restaurante (608) 241-8110 [SEP] 3044 53704 3715 E Washington Ave Cousins Subs",(608) 241-0121
3786 7916 W Sunset Blvd The Griddle Cafe (323) 874-0377 [SEP] 2064 90046 4321 Sunset Blvd Jays Bar,(323) 666-1898
"2256 Rio Grande (608) 877-0160 524 W Main St, Stoughton, WI [SEP] 1593 El Rio Grande (608) 877-0160 524 W Main St, Stoughton, WI 53589",1
"1859 Nick's Pit Stop (773) 342-9736 2023 N. Damen Avenue, Chicago, IL [SEP] 3539 Nicks Pit Stop (773) 342-9736 2023 N Damen Ave, Chicago, IL 60647",1
3499 8905 Melrose Ave Gracias Madre (323) 978-2170 [SEP] 1653 90069 7229 Melrose Ave Lalas Argentine Grill,(323) 934-6838
"2908 Weary Traveler Freehouse (608) 442-6207 1201 Williamson St, Madison, WI [SEP] 4254 Ricks Olde Gold (608) 257-7280 1314 Williamson St Frnt, Madison, WI 53703",0
"727 Delarosa (415) 673-7100 2175 Chestnut Street, San Francisco, CA [SEP] 1415 Delarosa (415) 673-7100 2175 Chestnut St, San Francisco, CA 94123",1
"4440 211 King St, Madison Natt Spil Not Available [SEP] 3200 53703 211 King St Natt Spil",(608) 258-8787
"874 El Rinconcito Cubano (773) 489-4440 3248 W. Fullerton Avenue, Chicago, IL [SEP] 2744 La Cocina Boricua de la Familia Galarza (773) 235-7377 2420 W Fullerton Ave, Chicago, IL 60647",0
"100 Angel Cafe & Deli (415) 931-3467 700 Geary Street, San Francisco, CA [SEP] 2249 Hong Kong Lounge (415) 668-8836 5322 Geary Blvd, San Francisco, CA 94121",0
4189 8654 W Sunset Blvd Le Petit Four (310) 652-3863 [SEP] 1869 90069 2852 W Sunset Blvd Ohana Pok Co,(323) 953-2820
3786 7916 W Sunset Blvd The Griddle Cafe (323) 874-0377 [SEP] 1737 90046 7300 Sunset Blvd The Carving Board,(323) 845-4550
"7232 324 Lafayette Street, New York Gato (212) 334-6400 [SEP] 3791 10012 324 Lafayette St Gato",(212) 334-6400
3631 7253 Santa Monica Blvd FoodLab (323) 851-7120 [SEP] 1607 90046 6547 Santa Monica Blvd Eat This Cafe,(323) 999-2003
"1959 Paciugo (773) 248-8433 3241 N. Broadway Street, Chicago, IL [SEP] 3930 Ping Pong (773) 281-7575 3322 N Broadway St, Chicago, IL 60657",0
5059 710 W Main St Sir Hobo's (608) 837-1044 [SEP] 2440 53590 117 W Main St Shamrock Bar & Grille,(608) 255-5029
"775 Dong Il Jang (213) 383-5757 3455 W 8th St, Los Angeles, CA [SEP] 4603 Smiles Cafe USC 1445980000000 844 W 32nd St, Los Angeles, CA 90007",0
"123 Arby's (608) 274-6205 601 S Gammon Rd, Madison, WI [SEP] 1038 Chang Jiang (608) 278-1818 646 S Gammon Rd, Madison, WI 53719",0
"2888 Vinoteque on Melrose (310) 860-6060 7469 Melrose Ave, Los Angeles, CA [SEP] 1829 Franco On Melrose (323) 934-3390 6919 Melrose Ave, Los Angeles, CA 90038",0
"250 Bean & Bean (212) 422-8083 71 Broadway, New York, NY [SEP] 653 Blue Fin (212) 918-1400 1567 Broadway, New York, NY 10036",0
2575 8868 W Sunset Blvd Amarone Kitchen + Wine (310) 652-2233 [SEP] 1580 90069 2141 W Sunset Blvd Mohawk Bend,(213) 483-2337
"1510 Lao Laan Xang Restaurant (608) 819-0140 2098 Atwood Ave, Madison, WI [SEP] 5024 Tex Tubbs Taco Palace (608) 242-1800 2009 Atwood Ave, Madison, WI 53704",0
"1656 Manna Cafe & Bakery (608) 663-5500 611 N Sherman Ave, Madison, WI [SEP] 2327 IGo VeGo (608) 658-7081 1219 N Sherman Ave, Madison, WI 53704",0
"1513 Las Fuentes (773) 935-2004 2558 N. Halsted Street, Chicago, IL [SEP] 2596 Karyns Fresh Corner Raw (312) 255-1590 1901 N Halsted St, Chicago, IL 60614",0
"2333 Samba Grill Cafe (213) 749-0260 735 E 12th St, Los Angeles, CA [SEP] 423 BAR Ama (213) 687-8002 118 W 4th St, Los Angeles, CA 90013",0
3103 6255 W Sunset Blvd The Waffle (323) 465-6901 [SEP] 2288 90028 1261 W Sunset Blvd Guisados,(213) 250-7600
5006 238 E Main St Eddie's Alehouse & Eatery (608) 825-1515 [SEP] 2518 53590 123 E Main St Argus,(608) 256-4141
"4836 20 W. Mifflin, Madison Cooper's Tavern (608) 256-1600 [SEP] 2523 53703 319 N Henry St The Plaza Tavern",(608) 255-6592
"99 Anella (718) 389-8100 222 Franklin Street, Brooklyn, NY [SEP] 219 Anella (718) 389-8100 222 Franklin St, Brooklyn, NY 11222",1
"682 1863 N. Clybourn Avenue, Chicago Franks 'N' Dawgs (312) 281-5187 [SEP] 378 60614 1863 N Clybourn Ave Franks N Dawgs",(312) 281-5187
"29 9th Street Pizza (213) 627-7798 231 E 9th St, Los Angeles, CA [SEP] 4679 Spear Steak & Seafood House (213) 688-3000 800 W 6th St, Los Angeles, CA 90017",0
"1520 Layla's Persian Food (608) 216-4511 141 South Butler Street, Madison, WI [SEP] 2848 Laylas Persian Food (608) 216-4511 141 S Butler St, Madison, WI 53703",1
5755 19 E Main St Night Owl Food & Spirits (608) 882-9973 [SEP] 3088 53536 239 E Main St Atlantis Taverna,(608) 837-5700
"5369 380 W Washington Ave, Madison Maharani Indian Restaurant (608) 251-9999 [SEP] 2744 53703 540 State St Kabul Restaurant",(608) 256-6322
"2031 Parthenon Gyros Restaurant (608) 251-6311 316 State St, Madison, WI [SEP] 3468 Naf Naf Grill (608) 256-0071 555 State St, Madison, WI 53703",0
"1320 JD's (608) 444-1590 N Broom St & State St, Madison, WI [SEP] 2619 Kelly E.'s review of Urban Outfitter (608) 258-8818 604 State St, Madison, WI 53703",0
"361 Bom Bolla (773) 698-6601 1501 N. Milwaukee Avenue, Chicago, IL [SEP] 4316 Uncharted Book 1445980000000 2630 N Milwaukee Ave, Chicago, IL 60647",0
5584 8640 W Mineral Point Rd Morgan's Bar and Grill (608) 798-1552 [SEP] 2401 53528 6405 Mineral Point Rd Ottos Restaurant & Bar,(608) 535-6279
"5190 1351 Williamson St, Madison Willalby's Cafe (608) 259-9032 [SEP] 2426 53703 1351 Williamson St Willalbys Cafe",(608) 259-9032
4096 9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 1580 90069 2141 W Sunset Blvd Mohawk Bend,(213) 483-2337
"1449 Kuleto's (415) 397-7720 221 Powell Street, San Francisco, CA [SEP] 2706 Kuletos (415) 397-7720 221 Powell St, San Francisco, CA 94102",1
"1677 Marlowe (415) 777-1413 500 Brannan Street, San Francisco, CA [SEP] 3151 Marlowe (415) 777-1413 500 Brannan St, San Francisco, CA 94107",1
"5309 419 State St, Madison Palmyra Mediterranean Grill Not Available [SEP] 2431 53703 419 State St Palmyra Mediterranean Grill",(608) 630-9191
"2680 The Buena Vista (415) 474-5044 2765 Hyde Street, San Francisco, CA [SEP] 797 Buena Vista Cafe (415) 474-5044 2765 Hyde St, San Francisco, CA 94109",1
4324 9317 Slauson Ave Rio's Pizza (562) 949-2324 [SEP] 2089 90660 4454 W Slauson Ave Orleans and York Deli,(323) 291-8800
"1752 Milio's Sandwiches (608) 301-9999 5534 Eastpark Blvd, Madison, WI [SEP] 3304 Milios Sandwiches (608) 245-2700 5534 Eastpark Blvd, Madison, WI 53718",1
"1972 Palmyra Mediterranean Grill 1245 419 State St, Madison, WI [SEP] 3764 Palmyra Mediterranean Grill (608) 630-9191 419 State St, Madison, WI 53703",1
"2018 4001 Lemmon Avenue, Dallas Great American Hero (214) 521-2070 [SEP] 1499 75219 3848 Oaklawn AveSte 210 Paul Martins American Grill",(214) 521-0116
"680 Curd Girl (608) 555-5555 100 State St, Madison, WI [SEP] 3468 Naf Naf Grill (608) 256-0071 555 State St, Madison, WI 53703",0
3562 8535 Sunset Blvd Roppongi Asian Tapas Bar and Sushi (310) 289-0030 [SEP] 1595 90069 1800 W Sunset Blvd Masa of Echo Park,(213) 989-1558
"185 Babes Madison (608) 274-7300 5614 Schroeder Rd, Madison, WI [SEP] 380 Babes Grill & Bar (608) 274-7300 5614 Schroeder Rd, Madison, WI 53711",1
"5119 827 Johnson St, Madison Spot (608) 251-7768 [SEP] 2583 53703 827 E Johnson St The Spot",(608) 251-7768
"6349 131 Duane Street, New York City Hall Restaurant (212) 227-7777 [SEP] 3936 10013 80 Bayard St Bo Ky Restaurant",(212) 406-2292
"2281 Rosamunde Sausage Grill (415) 437-6851 545 Haight Street, San Francisco, CA [SEP] 1026 Cha Cha Cha (415) 386-7670 1801 Haight St, San Francisco, CA 94117",0
"5191 707 N High Point Rd, Madison Swagat Restaurant (608) 836-9399 [SEP] 2559 53717 1265 John Q Hammons Rd Sprechers Restaurant and Pub",(608) 203-6545
"5202 2098 Atwood Ave, Madison Lao Laan Xang Restaurant (608) 819-0140 [SEP] 2848 53704 2702 Shopko Dr Platas Restaurant at Bridges Golf Course",(608) 244-1822
"1462 La Brioche (608) 233-3388 2862 University Ave, Madison, WI [SEP] 2719 L S.'s review of La Brioche True Foo (608) 233-3388 2862 University Ave, Madison, WI 53705",1
"1746 Mickey's Tavern (608) 251-9964 1524 Williamson St, Madison, WI [SEP] 4254 Ricks Olde Gold (608) 257-7280 1314 Williamson St Frnt, Madison, WI 53703",0
"5133 1 W Dayton St, Madison Dayton Street Grille (608) 294-3031 [SEP] 2602 53703 529 University Ave Vintage Spirits & Grill",(608) 250-0700
"2204 Ramen Hayatemaru (310) 212-0055 11678 W Olympic Blvd, Los Angeles, CA [SEP] 1889 Gam Ja Gol (213) 381-6446 3003 W Olympic Blvd, Los Angeles, CA 90006",0
"1294 J.P. Graziano (312) 666-4587 901 W. Randolph Street, Chicago, IL [SEP] 2395 J.P. Graziano Grocery Co. (312) 666-4587 901 W Randolph St, Chicago, IL 60607",1
"1346 Jimmy's Red Hots (773) 384-9513 4000 W. Grand Avenue, Chicago, IL [SEP] 1060 Chef Fredy Cuisine (630) 556-1057 1752 W Grand Ave, Chicago, IL 60622",0
2536 3100 Washington Blvd 26 Beach Restaurant (310) 823-7526 [SEP] 214 90292 800 W Washington Blvd ms,(312) 243-1995
"1667 Marigold Kitchen (608) 661-5559 118 S Pinckney St, Madison, WI [SEP] 3132 Marigold Kitchen (608) 661-5559 118 S Pinckney St, Madison, WI 53703",1
"2375 Semiramis (773) 279-8900 4639 N. Kedzie Avenue, Chicago, IL [SEP] 2390 J J Fish (773) 533-1995 816 N Kedzie Ave, Chicago, IL 60651",0
"571 676 N. St. Clair Street, Chicago Tru (312) 202-0001 [SEP] 273 60611 676 N St. Clair St Tru",(312) 202-0001
"775 Dong Il Jang (213) 383-5757 3455 W 8th St, Los Angeles, CA [SEP] 2860 Le Comptoir (213) 290-0750 3606 W 6th St, Los Angeles, CA 90020",0
"2123 Pizza Pit Extreme (608) 833-3344 6628 Odana Rd, Madison, WI [SEP] 3983 Pizza Pit Extreme (608) 271-3333 6628 Odana Rd, Madison, WI 53719",1
"5369 380 W Washington Ave, Madison Maharani Indian Restaurant (608) 251-9999 [SEP] 3208 53703 600 Williamson StSte M Bandung Indonesian Restaurant",(608) 255-6910
"637 501 N Milwaukee Avenue Tsukasa Japanese Steak, Seafood, & Sushi (847) 816-8770 [SEP] 748 60061 3265 N Milwaukee Ave Outdoor Grill",(773) 202-9980
"1832 Natsumi Bar And Lounge (212) 258-2988 226 W 50th Street, New York, NY [SEP] 1146 Chris A.'s review of Arts and Crafts Beer Parlo (646) 678-5263 26 W 8th St, New York, NY 10011",0
"632 Commissary (415) 561-3663 101 Montgomery Street, San Francisco, CA [SEP] 2982 Lost Coast Outfitters (415) 483-2278 550 Montgomery St, San Francisco, CA 94111",0
3558 8440 W Sunset Blvd Asia de Cuba (323) 848-6000 [SEP] 1923 90069 3200 W Sunset Blvd Samosa House Silverlake,(323) 913-0015
"2882 Village Pizzeria (323) 465-5566 131 N Larchmont Blvd, Los Angeles, CA [SEP] 2823 Larchmont Village Wine Spirits & Cheese (323) 856-8699 223 N Larchmont Blvd, Los Angeles, CA 90004",0
"2432 Son of a Gun Restaurant (323) 782-9033 8370 W 3rd St, Los Angeles, CA [SEP] 5793 Wood Spoon (213) 629-1765 107 W 9th St, Los Angeles, CA 90015",0
3312 8684 Melrose Ave Nishimura (310) 659-4770 [SEP] 1874 90069 5028 Melrose Ave Guadalupes Place,(323) 462-3329
"2511 1267 W Temple Street, Los Angeles The Park's Finest (213) 481-2800 [SEP] 2133 90026 1400 Sunset Blvd The Park",(213) 482-9209
"5103 122 State St, Madison The Fountain (608) 250-1998 [SEP] 3016 53703 122 State St The Fountain",(608) 250-1998
"2006 1928 Greenville Avenue, Dallas Nora Restaurant and Bar (214) 828-0095 [SEP] 904 75206 1928 Greenville Ave Nora Restaurant and Bar",(214) 828-0095
"335 Blu Jam Cafe (323) 951-9191 7371 Melrose Ave, Los Angeles, CA [SEP] 159 All About the Bread (323) 930-8989 7111 Melrose Ave, Los Angeles, CA 90046",0
"1394 Kabul Afghanistan Restaurant (608) 256-6322 540 State St, Madison, WI [SEP] 2567 Kabul Restaurant (608) 256-6322 540 State St, Madison, WI 53703",1
"1728 Men Oh (415) 386-8802 5120 Geary Boulevard, San Francisco, CA [SEP] 3519 New World Market (415) 751-8810 5641 Geary Blvd, San Francisco, CA 94121",0
