pairs,labels
"""Transcend 32GB CompactFlash Memory Card 133x (TS32GCF133)""@en-US ""Accessories - Page 1531 | EISF""@en-US [SEP] ""Transcend Ultimate Secure Digital SDXC Card UHS1 U3 60MB/s 128GB"" UHS-1 -",0
"""NETGEAR - Adjustable Mount for Most Arlo Security Cameras White""@en-US [SEP] ""Netgear Arlo Wireless Portable Night Vision 2x HD Camera Security System""@en System LN63707 - VMS3230-100EUS | SCAN UK""@en",0
"""Manfrotto 501PLONG Long Quick Release Plate"" 501plong on Markertek - America's Broadcast Supply House"" [SEP] ""Manfrotto 501PLONG Long Quick Release Plate"" ""Manfrotto%20501pl on Markertek - America's Broadcast Supply House""",1
"""Manfrotto MVK500AM Telescopic Twin Leg System"" [SEP] ""Manfrotto 502 Video Head MVH502AH""@en-US ""Tripods | Come As You Arts""@en-US",0
"""Canon BG-E11 - battery grip"" "" Canon grip 5261B001 Digital Camera Accessories CDWG.com [SEP] ""IFC-400PCU USB Cable for Canon Digital Cameras""",0
"""Sony - Alpha a6000 Mirrorless Camera with 16-50mm and 55-210mm Lenses Black""@en-US [SEP] ""Sony - Handycam CX405 Flash Memory Camcorder Black""@en-US",0
"""GoPro HERO4 BLACK""@en-US ""Video - Page 8 | EISF""@en-US [SEP] ""GoPro Hero 6 Black""@es",0
"""Netgear HD Arlo 360 Swivel White Security Camera Adjustable Mount""@en Mount LN63704 - VMA1000-10000S | SCAN UK""@en [SEP] ""Full HD Outdoor Mini Dome Camera""@hr ""DCS-4802E Full Camera | D-Link""@hr",0
""" Manfrotto MVH500AH Pro Fluid Head Flat Base ""@en - Optics4Birding [SEP] ""Manfrotto Pro Single Carbon Fibre Kit 100 - 509HD,536K"" 536K | Manfrotto WTS Broadcast "" 509HD",0
"""Sony Alpha a7 / ILCE7 Mirrorless Digital Camera""@en Camera - Fumfie.com""@en [SEP] ""Sony Alpha A7 (Body Only) (ILCE7/B)""@en "" Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden ""@en",1
"""Transcend 32GB CompactFlash Memory Card 133x (TS32GCF133)""@en-US ""Accessories - Page 1531 | EISF""@en-US [SEP] ""Garmin Rechargeable NiMH Battery for GPSMAP 64s/Oregon 600 Series GPS"" ""GPS System Accessories - Page 10 | Auto Electronics Express""",0
"""Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory"" ""Product data Transcend Memory memory cards (TS4GSDHC)"" [SEP] ""Transcend NAND SDHC Flash Memory Card (4GB, Class 2 Speed Rating)""@en, "" Transcend Rating) ""@en Overview - CNET""@en (4GB",1
""" Sony AS30V High Definition POV Action Video Camera HDR-AS30V ""Sony | All Fitness Gadgets"" [SEP] ""Sony HDR-CX190 High Definition Handycam Camcorder (Black)""@en (Black) - Fumfie.com""@en",0
"""Fujifilm Fujinon XF 55-200mm f3.5-4.8 R LM OIS Lens""@en Aden Camera ""@en "" Fujifilm Lens | Digital SLR Toronto Canada Store Cameras [SEP] ""Canon EF-S 18-55mm f3.5-5.6 IS STM""@en "" Canon STM | Digital SLR Camera Cameras Toronto Canada Store Aden ""@en",0
"""Nikon 18-105mm f/3.5-5.6G ED VR AF-S DX Nikkor Autofocus Lens""@en Lens - Fumfie.com""@en [SEP] ""AFS DX 18-105mm f/3.5-5.6G ED VR Nikon""",1
"""GoPro HDMI Cable""@en Cable AHDMC-301 - Filmtools""@en [SEP] "" GoPro HD Cameras AHDMC-301 ""@en ""GoPro AHDMC-301: Micro HDMI Cable | JEGS""@en",1
"""GoPro HERO5 Black Video Camera""@en Camera | Sportsman's Warehouse""@en [SEP] ""GoPro HERO6 Black""@en "" GoPro | Unique Photo ""@en",0
"""Fujifilm Instax Mini 8 Instant Film Camera (Black)""@en-US ""Film Cameras | EISF""@en-US [SEP] ""Fujifilm Instax Mini 8 Instant Film Camera - Pink""@en "" Fujifilm Pink | FujiFilm at Unique Photo ""@en",0
"""Canon LC-E6 - battery charger"" "" Canon charger 3348B001 Digital Camera Accessories CDW.com [SEP] "" D7000 SLR Digital Camera (Body Only) ""Used Nikon 25468 B&H Photo""",0
""" GoPro HERO4 Silver ""GoPro | All Fitness Gadgets"" [SEP] ""GoPro Protective Lens + Covers for HERO3, HERO3+ AND HERO4""@en "" GoPro | Unique Photo ""@en",0
""" GoPro Jaws Flex Clamp Mount [SEP] ""GoPro Universal Jaws Flex Clamp Mount""",1
"""mydlink™ Home Monitor 360""@sq ""DCS 5010L mydlink 360 | D-Link""@sq [SEP] ""D-Link mydlink DCS-8200L Home Panoramic HD Camera - Prijzen ""@NL Tweakers""@NL",0
"""Aluratek ADPF08SF 8-Inch Digital Photo Frame -800x600 Hi Resolution""@en-US ""Lighting & Studio - Page 211 | EISF""@en-US [SEP] ""Canon EOS 70D Digital SLR Camera (Body Only)""@en-US ""Digital Cameras - Page 3 | EISF""@en-US",0
"""Nikon 18-105mm f/3.5-5.6G ED VR AF-S DX Nikkor Autofocus Lens""@en Lens - Fumfie.com""@en [SEP] ""Sigma Zoom Super Wide Angle 10-20mm f/4-5.6 EX DC J Autofocus Lens for Pentax Digital SLR Cameras""@en Cameras - Fumfie.com""@en",0
"""Kupo 40"" Black Extension Grip Arm""@en Arm KG203511 - Filmtools""@en [SEP] ""Kupo Kupole Extension 6.6' - Black""@en Black KD200911 Filmtools""@en",0
""" GoPro HERO4 BLACK ""GoPro | All Fitness Gadgets"" [SEP] ""GoPro - Casey Carrying Case for GoPro Cameras Black""@en-US",0
"""Lightweight fluid video system camera tripod / twin legs middle spreader from Manfrotto""@en Manfrotto LN70226 - MVK500AM | SCAN UK""@en [SEP] ""Manfrotto MVK500AM Telescopic Twin Leg System""",1
"""GoPro 3 Way Grip Arm Action Camera Tripod""@en Tripod LN57922 - AFAEM-001 | SCAN UK""@en [SEP] "" GoPro 3 Way Grip Arm Tripod Mount",1
"""GoPro Jaws Flex Clamp Mount""@en-US ""GoPro Jaws [SEP] ""GoPro Surfboard Mount - Prijzen ""@NL Tweakers""@NL",0
"""Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory"" ""Product data Transcend Memory memory cards (TS4GSDHC)"" [SEP] ""Transcend 8GB Class 10 SDHC Card (TS8GSDHC10)"" ""Blank Video Media | All Tech Toys""",0
"""360RIZE 360Orb 360° Plug-n-Play Rig for GoPro HERO4/3+/3""@en 360Â° [SEP] ""GoPro HERO4 Rechargeable Battery""@en Battery | Sportsman's Warehouse""@en",0
""" Manfrotto Pro Backpack 30 ""@en - Optics4Birding [SEP] ""Professional DSLR Digital Camera Backpack 30 from Manfrotto""@en Manfrotto LN70268 - MB MP-BP-30BB | SCAN UK""@en",1
"""Canon Deluxe Gadget Bag 100EG""@en-US ""Camera Cases | EISF""@en-US [SEP] ""Stealth Cam CORE 3.0 MP Infrared Scouting Camera Combo""",0
"""D-Link DCS-4802E 2 Megapixel Network Camera - Colour ""@en | Novatech""@en [SEP] ""Outdoor HD Wireless Day/Night Cloud Camera""@el ""DCS-2332L Outdoor Camera | D-Link Hellas""@el",0
"""Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory"" ""Product data Transcend Memory memory cards (TS4GSDHC)"" [SEP] "" 8.1-Megapixel Digital Camera with 2.5"" LCD, iA Technology, Blue ""@en, DMC-FX33A ""@en ""DMC-FX33A - PanasonicB2C""@en",0
"""Canon ST-E3-RT Speedlite Transmitter""@en Transmitter (5743B002)""@en [SEP] ""Canon ST-E3-RT Speedlite Transmitter""@en Transmitter 5743B002 - Studio Depot""@en",1
"""Sony - Alpha a6000 Mirrorless Camera with 16-50mm and 55-210mm Lenses Black""@en-US [SEP] ""Lumix DMC-GX85 Mirrorless Micro Four Thirds Digital Camera with 12-32mm Lens (Black)""",0
"""Canon Rebel T7i with 18-55mm IS STM Lens""@en Lens | McBain Camera Canada""@en [SEP] ""Canon EOS Rebel T6 - EF-S 18-55mm IS II lens"" "" Canon lens 1159C003 Digital Cameras CDW.com",0
"""Manfrotto 502HD Long Quick Release Plate 504PLONG"" "" Manfrotto 504PLONG For sale! - EuroOptic.com [SEP] ""Manfrotto Video Camera Plate - 504PLONG""",1
"""Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens""@en Lens 1483C010 - Studio Depot""@en [SEP] ""Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens""@en Lens 1483C010 - Media Distributors""@en",1
"""Netgear HD Arlo 360 Swivel White Security Camera Adjustable Mount""@en Mount LN63704 - VMA1000-10000S | SCAN UK""@en [SEP] ""NETGEAR - Adjustable Mount for Most Arlo Security Cameras White""@en-US",1
"""Manfrotto 501P Video Plate Long""@en Long - Quick release plate Tripod""@en [SEP] ""Manfrotto MVH502A Pro Fluid Video Head"" Head - Foto Erhardt""",0
"""SanDisk Extreme PRO 16GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-016G-X46 (Label May Change)"" ""Camera & Photo Accessories - Page 171 | All Tech Toys"" [SEP] ""SanDisk Extreme 128GB CompactFlash Memory Card (SDCFXSB-128G-G46)""@en-US ""Computer Accessories & Peripherals - Page 1390 | 5 Free Hosting""@en-US",0
"""Sandisk 32 GB Extreme Pro CF 160MB/s High Speed UDMA7 Compact Flash Card""@en-US ""Accessories - Page 20 | EISF""@en-US [SEP] ""SanDisk 32GB Extreme Pro CompactFlash Memory Card""@en Card SDCFXPS-032G-A46 - Filmtools""@en",1
""" GoPro HERO4 BLACK ""GoPro | All Fitness Gadgets"" [SEP] ""GoPro HERO4 BLACK""@en-US ""Video - Page 8 | EISF""@en-US",1
"""Olympus M.Zuiko Digital - telephoto zoom lens 40 mm 150 mm"" "" Olympus V315050BU000 Camera & Camcorder Lenses CDW.com [SEP] ""Canon EF-S zoom lens - 18 mm 55 mm"" "" Canon 8114B002 Camera & Camcorder Lenses CDW.com",0
"""SanDisk Extreme PRO 16GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-016G-X46 (Label May Change)"" ""Camera & Photo Accessories - Page 171 | All Tech Toys"" [SEP] ""SanDisk Ultra - flash memory card 16 GB CompactFlash"" "" SanDisk CompactFlash SDCFHS-016G-A46 Flash Memory Cards CDWG.com",0
"""Sandisk 32GB SDSDAA-032G SDHC Card 15MB/s Class 4 Bulk"" [SEP] ""Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card Up to 90MB/s (TS128GSDXC10U1)"" ""Camera & Photo Accessories - Page 31 | All Tech Toys""",0
"""Arlo Secuirty Camera Table/Ceiling/Wall Mount VMA1100""@en VMA1100 LN64479 - VMA1100-10000S | SCAN UK""@en [SEP] ""Netgear VMA1100-10000S vma110010000s Arlo Table Ceiling Wall Mnt For Wire-Free Hd Sec Camera""@en Camera.""@en",1
"""Canon - EOS 80D DSLR Camera with EF-S 18-135mm Lens Video Creator Kit Black""@en-US [SEP] ""Canon - EOS Rebel T6 DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS II Lens Black""@en-US",0
"""GoPro Jaws Flex Clamp Mount""@en-US ""GoPro Jaws [SEP] ""GoPro HERO3+ Black Edition Camera""@en Camera - Fumfie.com""@en",0
"""Manfrotto MVK500AM Telescopic Twin Leg System"" [SEP] 536K"" ""Manfrotto Pro Single Carbon Fibre Kit 100 - 509HD",0
"""Canon EOS Rebel SL1 Kit""@en "" Canon Kit Compact 18-megapixel digital SLR camera with hybrid autofocus and 18-55mm STM zoom lens at Crutchfield.com ""@en [SEP] ""Nikon D5200 Kit""@en "" Nikon Kit (Bronze) 24.1-megapixel digital SLR camera with 18-55mm zoom lens at Crutchfield.com ""@en",0
"""Canon EOS 6D (Body) ""@en "" Canon | Digital SLR Camera Cameras Toronto Canada Store Aden [SEP] ""EF 100mm f/2.8 Macro USM""@en ""Canon EF USM | Canon Online Store""@en",0
"""Nikon AF-S 16-35mm f/4G ED VR - Prijzen ""@NL Tweakers""@NL [SEP] ""Nikon AF-S 28-300mm f/3.5-5.6G ED VR - Prijzen ""@NL Tweakers""@NL",0
"""Canon EOS Rebel T5 with 18-55mm and 75-300mm Lenses""@en-US ""Digital Cameras - Page 18 | EISF""@en-US [SEP] ""Sandisk Extreme CompactFlash Memory Card - 64 GB (SDCFXS-064G-A46)""@en-US ""Accessories Page 2271 | EISF""@en-US",0
""" D300S DSLR Camera (Body Only) ""Nikon 25464 B&H Photo Video"" [SEP] ""Giottos Aegis LCD Screen Protector F/ Nikon 1 V1, V2, & J1 Mirrorless Cameras SP83022""@en "" Miscellaneous Accessories | Unique Photo ""@en",0
"""Sony SEL35F18 35mm f/1.8 OSS""@en "" Sony OSS Standard prime lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com ""@en [SEP] ""Sony SEL 35mm f/1.8 OSS E-mount (SEL35F18) ""@en Aden Camera "" Sony | Digital SLR Cameras Toronto Canada Store",1
"""Canon EOS Rebel T5i 18-135mm IS STM Digital SLR Camera Kit (Black)""@en-US ""Digital Cameras - Page 5 | EISF""@en-US [SEP] ""Garmin VIRB XE - action camera"" "" Garmin camera 010-01363-11 Video Camcorders CDW.com",0
"""Kingston - flash memory card 16 GB microSDHC UHS-I"" "" Kingston UHS-I SDCAC/16GB Flash Memory Cards CDW.com [SEP] ""Transcend Ultimate - flash memory card 16 GB CompactFlash"" "" Transcend CompactFlash TS16GCF1000 Flash Memory Cards CDW.com",0
"""Full HD Outdoor Mini Dome Camera""@cs ""DCS-4802E Full Camera | D-Link""@cs [SEP] ""HD Outdoor Mini Bullet Camera""@sr ""DCS-4701E HD Camera | D-Link""@sr",0
"""Canon BG-E11 Battery Grip for EOS 5D Mark III Camera""@en ""Accessories :: Canon Camera - Onestop Digital""@en [SEP] ""Canon BG-E11 - battery grip"" "" Canon grip 5261B001 Digital Camera Accessories CDWG.com",1
"""HD Wireless Outdoor Cube Camera""@de ""DCS-2332L HD Camera | D-Link Deutschland""@de [SEP] ""HD Wireless N Day/Night Outdoor Cloud Camera""@nl ""DCS-2330L HD Camera | D-Link""@nl",0
""" LUMIX® FZ100 14.1 Megapixel Digital Camera DMC-FZ100K ""@en, ""@en ""Panasonic Product Support - DMC-FZ100K""@en [SEP] ""Thẻ nhớ MicroSD 16G"" Phân Phối Camera - Sản phẩm Thẻ ""Camera Việt Nam Chuyên: Xuất",0
"""Transcend 16GB 1000x Compact Flash Card""@en "" Memory & Storage | Unique Photo ""@en [SEP] ""Transcend 128GB 1000x Compact Flash Card""@en "" Memory & Storage | Unique Photo ""@en",0
"""Canon EF wide-angle lens - 20 mm"" "" Canon mm 2509A003 Camera & Camcorder Lenses CDW.com [SEP] ""Canon EF-S zoom lens - 18 mm 55 mm"" "" Canon 8114B002 Camera & Camcorder Lenses CDW.com",0
"""Manfrotto 190 Aluminum 4-Section Tripod"" "" Manfrotto Tripod | SHIPS FREE! - EuroOptic.com [SEP] ""M-Lok Tripod Adapter""@en",0
"""Sony Cyber-Shot DSC-RX100 (Black)""@en Aden Camera ""@en Digital Cameras "" Sony (Black) | SLR Toronto Canada Store [SEP] ""GoPro Helmet Front Mount""@en "" GoPro Mount | Digital SLR Camera Aden ""@en Cameras Toronto Canada Store",0
"""Nikkor AF-D 16mm f/2.8 Fisheye""@en Fisheye - Nikon Lenses Our brands""@en [SEP] ""Nikon AF-S Nikkor 105mm f/2.8G IF-ED VR ""@nl VR""@nl",0
"""SanDisk Extreme Pro 64GB SDHC UHS-I Card (SDSDXXG-064G-GN4IN)""@en-US ""Computer Accessories & Peripherals - Page 2991 | Laptops Outlet Direct""@en-US [SEP] ""SANDISK carte mémoire SDXC Extreme Pro 64 Go 95 Mb/s""@fr, mï¿½moire Mb/s""@fr m moire Mb/s en stock au meilleur prix - Miss Numerique ""@fr",1
"""Canon 2400 Digital SLR Camera Case - Gadget Bag""@en [SEP] ""Canon 2400 SLR Gadget Bag for EOS Cameras"" ""Camera & Photo Accessories - Page 51 | All Tech Toys""",1
"""Manfrotto Video Camera Plate - 504PLONG"" [SEP] ""Cyber-shot DSC-RX100M2 Digital Camera""",0
""" Manfrotto MK190XPRO4-BHQ2 Aluminum 4 Section Tripod Kit w/ Ball Head ""@en - Optics4Birding [SEP] ""Manfrotto 190 MK190XPRO4-BHQ2 (kit) - Prijzen ""@NL Tweakers""@NL",1
"""Netgear HD Arlo 360 Swivel White Security Camera Adjustable Mount""@en Mount LN63704 - VMA1000-10000S | SCAN UK""@en [SEP] ""Outdoor HD Wireless Day/Night Cloud Camera""@sq ""DCS-2332L Outdoor Camera | D-Link""@sq",0
"""Canon Digital 6D EF 24-105mm F4 Kit""@en-US Kit | Infocus Camera & Imaging""@en-US [SEP] ""Canon EF 70-200MM F 2.8L IS II USM""@en USM (2751B002)""@en",0
""" GoPro HERO4 Silver ""GoPro | All Fitness Gadgets"" [SEP] "" GoPro Chest Mount Harness ""@us",0
"""Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc.""@en-US ""Document Cameras - Page 3 | Office Outlet Express""@en-US [SEP] ""AVerVision U50 USB FlexArm Document Camera"" ""Document Cameras - Page 4 | Office Supplies Authority""",1
"""Manfrotto 190 Aluminum 4-Section Tripod"" "" Manfrotto Tripod | SHIPS FREE! - EuroOptic.com [SEP] "" Manfrotto MT055XPRO3 Aluminum Tripod 3 Section ""@en - Optics4Birding",0
"""Sony 4K HD Video Recording FDRAX33 Handycam Camcorder""@en-US ""Camcorders - Page 9 | Come As You Arts""@en-US [SEP] ""Sony - DSC-WX350 18.2-Megapixel Digital Camera Black""@en-US",0
""" Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras ""@en-US ""Chromo Lig""@en-US [SEP] "" NEEWER 160 LED CN-160 Dimmable Ultra High Power Panel Digital Camera / Camcorder Video Light, Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus SLR Cameras ""@en-US ""NEEWER Li""@en-US",0
"""Transcend 32GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS32GSDHC10)"" ""Camera & Photo Accessories - Page 3 | All Tech Toys"" [SEP] ""Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10)""@en-US ""Memory Cards | Laptops Outlet Direct""@en-US",0
"""Canon PowerShot SX540 HS - Digitalkamera 20,3 MP CMOS 4,3 mm-215 mm Display: 7,6 cm/3"" TFT Schwarz""@de 20 6 3 7 4 [SEP] ""Canon PowerShot SX540 HS Cámara compacta 20.3MP 1/2.3"" CMOS 5184 x 3888Pixeles Negro""@es ""HP Q6265A Holster case Azul estuche para cámara fotográfica - Black... ""@es",1
"""GoPro Rechargeable Battery (for HERO4 Black/HERO4 Silver) (GoPro Official Accessory)""@en-US ""Accessories - Page 985 | EISF""@en-US [SEP] ""Panasonic VW-VBT190 Lithium-Ion Battery Pack (Black)""@en-US ""Accessories - Page 989 | EISF""@en-US",0
"""Fujifilm Instax MINI 25 Instant Film Camera (White)""@en-US ""Film Photography - Page 5 | EISF""@en-US [SEP] ""Fujifilm Instax Mini 25 Camera (White) uses Film""@en "" Fujifilm Film | FujiFilm at Unique Photo ""@en",1
"""Manfrotto 501P Video Plate Long""@en Long - Quick release plate Tripod""@en [SEP] ""Manfrotto 468MGRC4 Hydrostatic Ball Head w/RC4/410PL Quick Plate"" "" Manfrotto Plate",0
"""GoPro HERO4 BLACK""@en-US ""Video - Page 8 | EISF""@en-US [SEP] ""GoPro HERO4 Silver"" ""Sports & Action Video Cameras | Gear Outlet""",0
"""GoPro Head Strap + QuickClip Mount""@en Mount ACHOM-001 - Filmtools""@en [SEP] ""GoPro Head Strap + QuickClip - support system"" "" GoPro system ACHOM-001 Video Camcorder Accessories CDWG.com",1
"""Canon PowerShot SX60 HS Wi-Fi Digital Camera""@en [SEP] ""Canon CL-211XL Tri-Color Remanufactured Printer Ink Cartridges (2975B001)""@en-US (2975B001) - 40% Off""@en-US",0
"""GoPro HERO4 BLACK""@en-US ""Video - Page 8 | EISF""@en-US [SEP] ""GoPro Curved and Flat Adhesive Mounts""@en "" GoPro | Unique Photo ""@en",0
"""D-Link DCS-5030L - network surveillance camera"" "" D-Link camera Physical Security & IP Cameras CDW.com [SEP] ""Arlo camera protective cover"" "" Arlo cover - VMA1200B-10000S Physical Security & IP Cameras CDW.com",0
"""Panasonic Lumix TS20 (Blue)""@en, "" Panasonic ""@en Prices - CNET""@en [SEP] ""Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Blue) (OLD MODEL)""@en-US ""Cameras | EISF""@en-US",1
"""Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc.""@en-US ""Document Cameras - Page 3 | Office Outlet Express""@en-US [SEP] ""Grandstream GXV3611IR_HD - network surveillance camera"" "" Grandstream camera Physical Security & IP Cameras CDW.com",0
"""Fujifilm Instax MINI 25 Instant Film Camera (White)""@en-US ""Film Photography - Page 5 | EISF""@en-US [SEP] ""Canon Deluxe Gadget Bag 100EG""@en-US ""Bags & Cases - Page 3 | EISF""@en-US",0
